"","cellSource","probe","age","patient","SPA","SPAM","SPAMcell","cellType","kmeans.cluster","ACTA2","ACVR1","ADGRE1","Aim2","ANGPT1","ANPEP","Bcl2","Bcl6","BMP5","BMP7","Ccr1","ccr2","ccr3","ccr4","ccr5","ccr6","Ccr7","CD14","CD24A","cd28","CD36","cd3e","CD3E","cd4","CD4","cd40","Cd44","CD44","CD74","cd80","CD80","CD83","cd86","CD86","cd8a","CD8A","Ceacam1","CLEC7A","COL11A1","COL1A1","COL1A2","CSF1","CSF1R","CSF2RA","CSF2RB","ctla4","Cxcl10","CXCL13","Cxcr3","Cxcr4","DES","EGFR","FAP","FCGR1","FGFR1","FGFR3","FGR","FLT4","foxp3","Fyn","gapdh","gata4","GCG","GFAP","GHRL","GM13889","gsk3a","gsk3b","H2.AA","H2.DMA","HIF1A","Hprt","IAPP","icam1","ICAM1","ICAM2","Icos","ICOSL","Ifi44","Ifi44l","Ifit1","Ifit3","ifng","IFNG","Ifngr1","IGF1","IGF2","IL.21","il10","il12b","Il12rb","il17A","Il18r1","IL1A","IL1B","il1r2","il2","il25","Il27","Il27r","il2ra","il3","IL34","il4","il4ra","il5","il5ra","il6","il7","il7r","INS1","INS2","Irf1","Irf2","Irf4","Irf7","Isg15","ITGAX","ITGB1","Jak1","Jak2","KDR","KLF5","LCK","LEPR","Ly6e","LY75","Map2k6","Mapk8","MMP1A","MMP2","MMP3","MMP9","Mx1","NFATC1","nfkb1","NLRP3","Nur77","Oas1b","Oas2","Oasl1","Pd1","PDGFA","PDGFB","PDGFRB","Pdl.1","PDPN","PECAM1","ppara","pparg","ppargc1a","PPY","pten","PTGS2","PTK2","Rsad2","RSPO1","SELE","SFRP1","Socs3","SPP1","SST","Stat1","Stat3","Stat4","Stat5","Tbx21","TEK","TGFB1","Tgfbr2","TIMP1","TIMP2","TLR3","TLR4","TLR7","TLR9","TNC","tnf","Tnfaip3","tnfrsf1a","tnfrsf1b","TNFSF11","Traf2","Vav1","VCAM1","VEGFA","VEGFB","WNT2B","WNT4","Zap70","ZAP70","Zeb2"
"1","tissue","none","islets","1","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_1_IS_doublet_none_A1",2,0,8.0053531934557,0,0,0,6.8874066298218,5.7872282689379,0,0,0,0,7.9950003519731,0,0,0,9.278248781429,0,8.2417514713495,7.610376341572,0,0,0,0,0,0,7.6610859986267,6.2113772577696,6.1472992635382,7.8748939426428,0,0,0,0,0,0.684690955014201,0,0,0,0,6.4558509723854,0,8.9154413936306,7.9394992632943,0,9.8410941512717,0,7.5099450227031,9.6080327015068,0,0,8.3734203789088,6.8491373684345,0,0,8.1347343246797,8.750574776768,0,0,0,7.9584790916869,14.8512058042382,0,0,0,7.5152163429747,7.6034517489112,11.2683411478699,8.4068141034372,8.5216907898083,7.8190786646597,8.8075617607759,10.4578766830645,14.311371737035,4.2838102626493,5.1052812544029,0,0,0,6.1104192940263,0,0,10.88477085946,0,0,0,3.4607721512465,0,0,0,0,0,0,0,0,0.682668261160899,0,0,5.9394779009133,0,0,0,0,0,0,0,0,0,0,0,0,11.6206453614677,21.5,8.9899531486115,9.9242731910133,0,4.2224618022315,9.4992040215237,7.4838714235389,8.0435716125762,10.6694596803171,7.4963272812129,0,9.760244559592,0,0,13.6078785616897,0,0,0,0,0,0,0,0,6.2289848811397,10.76773975878,0,0,0,0,0,0,8.0473918161304,0,0.145173438321201,4.6200475504923,0,0,0,0,0,0.900733314960998,10.8214530714552,7.5599274452871,6.8659002016836,0,0,3.6441307551909,0,0,0,8.6385319780592,8.2059326296563,9.5123519458707,0,2.5359455490716,0,0,0,0,6.0287538546762,7.3990026795816,0,0,5.0856791723687,0,8.4931467592317,3.2358682017287,0,4.0275255775529,5.2106525846685,0,0,6.8095523316323,0,10.8390124828806,0,0,7.7158464486587,0,0,0
"13","tissue","none","islets","20","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_20_IS_doublet_none_B8",2,0,0,0,0,0,9.1950116687432,5.0142022007979,0,0,8.2917896866385,0,10.1524479830913,0,0,0,9.0181833048915,0,8.7886006143895,7.4549337891055,0,0,0,0,0,0,0,0,1.9744244944716,7.2694323989008,0,0,0,0,0,4.2567144089689,3.0070900958292,0,0,0,4.1049823878384,0,8.0453794690925,0,7.263454847497,7.3012432979485,0,7.938638435991,8.7935561028136,0,0,8.8558170247473,6.764050796131,0,0,8.838079357322,8.7188319845592,0,0,0,0,14.9567456131408,0,0,0,7.4813244176317,6.9229671075186,10.8623224459892,8.0420902408932,8.734919957723,8.7098098105703,8.9830756628896,9.8446100825285,13.4636081565897,2.5329633097172,2.8965417392971,0,0,0,10.1640550410986,0,7.6377371186739,11.3794167236346,0,0,6.0506271031598,0,6.4324185458228,0,0,0,0,0,0,5.2502360887485,1.6402319603015,0,0,5.2985819567214,0,0,0,0,0,0,0,0,0,0,0,0,10.2551398287317,21.5,5.6685879287695,10.5446755700852,0,5.9134329543486,7.9258868272687,7.1648234784081,9.6191498538963,10.6870648679825,0,0,8.9828764750753,0,0,11.2692704227977,0,7.7849875254519,0,0,0,0,2.0510539077234,0,0,9.9125881855509,0,7.0019915288821,0,0,0,0,7.8029617109883,6.1877394219008,0,7.5060534907234,0,0,0,0,0,0,11.5163414844695,4.4922000744201,8.780586881789,0,0,0,0,3.8954502974468,1.6249380308547,7.1706360412081,0,9.6643892996523,0,6.4219671630782,0,0,0,0,0,7.6649020547767,7.4774998462045,0,5.6819016298267,0,8.3003795728927,4.491336696395,0,3.6913232941802,5.0146059842216,2.3421543242493,0,6.5080334946871,0,11.94803165647,4.4080063325229,0,6.0902024384697,0,0,0
"69","tissue","none","islets","71","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_71_IS_doublet_none_F11",6,0,6.817662421129,0,0,0,0,5.6298330845979,0,0.526846229517901,0,0,9.0586350719577,0,0,0,8.6047100640648,0,8.447197975397,13.2811679360404,0,0,0,0,0,0,0.192837305293999,1.4553092316621,0,6.3131429461167,0,0,0,0,0,3.774768281695,3.5601343892307,0,0,0,4.2339241735758,0,0,7.2538122235,0,7.1500206146998,0,7.9960957685903,7.7398248627596,0,0,9.1277370871021,0,0,0,9.3278769600002,7.3214924392109,0,0,0,8.6597573672209,14.3388624734596,0,10.110231543083,0,6.7850924187144,6.9916998106929,11.6179573900623,10.2638607229962,8.6770623301673,7.6412122855432,10.3809891156025,10.6554024638,12.7201191333557,5.1318098166817,4.6058674589649,2.6160184065613,0,0,0,0,0,10.5783049206293,0,0,0,1.456332298879,7.4793739593577,0,0,0,0,0,0,0,6.056988074495,0,0,5.5529638086611,0,0,0,0,0,0,0,0,0,0,0,0,6.4992185063853,13.3520208932178,8.1249659415302,11.9762928461904,0,5.7074892649778,8.2210911710336,6.9438266101719,10.0634451221512,10.1610770556222,7.8089165201815,0,0,0,0,13.070965205886,0,0,0,0,0,0,3.7353465277644,0,6.4659814579456,9.8422693001237,0,0,0,0,1.0268814936592,0,7.9258292963178,0,0,8.5838929659891,0,0,0,0,0,0,10.5837213333831,9.4386196553207,8.4067199391262,0,0,4.444604149361,0,4.7486729318947,2.8823787722586,19.4844484097992,9.340648217473,8.6900013506077,0,6.6845050524255,0,0,0,0,3.085782122135,9.6480619875135,0,0,6.0759759455981,0,9.2436233358907,3.4500401509846,0,9.4574254857037,6.7066457988593,4.6354225079197,9.0108619018281,8.1464086109386,0,12.6043337340328,4.3598291198985,0,0.0917984784761003,0,0,0
"12","tissue","none","islets","2","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_2_IS_doublet_none_A2",2,0,0,0,0,0,9.7438644596531,5.0258952525563,8.4756654052413,3.2157733508339,0,0,9.4075309382988,0,0,0,8.3319173745594,0,7.237245124892,5.9098904788381,0,0,0,0,0,0,0,0,0,6.8974834824967,0,0,7.3496811626081,0,0,3.9065247861326,2.5811967178981,0,0,0,0,0,8.1933967440553,8.3176536326805,0,3.7420399950496,0,9.129083239474,8.8472211167536,0,0,8.999556174514,0,0,0,9.7379370147672,2.8722631262939,0,0,0,0,15.1687948127716,0,19.5528249719929,0,7.7100199297224,7.8122751437655,11.5433424108477,8.6987613396845,9.3650379807507,7.4409092586429,9.1843298193614,9.9670752069372,13.419800398906,5.4016427228809,4.2372338041709,0,0,0,10.1574400085531,0,0,9.6953179500877,0,0,0,2.0887217236379,7.4798858452454,0,0,0,0,0,0,0,0,0,0,3.8570049694998,0,0,0,0,0,0,0,0,0,0,0,0,10.7997299438466,21.5,9.3730288361546,9.0213065971918,0,7.0129802417605,8.5723721971293,4.241274950839,9.0920356093876,10.6715089455873,8.5067564661807,0,7.0853917488329,0,0,13.4108997055075,0,0,0,0,0,0,0,0,6.6523656624686,9.5269765653294,0,0,0,0,0,0,8.3065007257344,0,0,8.9175084807447,0,0,0,0,0,0,10.6544403946003,7.1116629055369,9.8596403218818,0,0,0,0,5.3156295171776,5.7417963405642,10.5468017773633,8.756876132047,3.1049571990971,7.2996856795412,5.7773259758009,0,0,0,0,6.2139511001461,7.8261169912858,0,0,5.8792503487068,0,7.7420385865326,4.5190275561311,0,4.0132398371679,4.6005929493012,0,7.9066353820286,8.5542354619994,0,12.1382413312613,6.3628782900071,0,8.4882116075214,0,0,0
"53","tissue","none","islets","57","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_57_IS_doublet_none_E9",6,0,7.7104926928961,0,0,0,6.7454139207558,5.3333235239083,0,0,0,0,3.8764975572909,0,0,0,6.4945804911305,0,7.4921917908416,13.5941184247972,0,0,0,0,0,0,0,7.3677547586751,7.2121756495959,14.278421148376,0,0,0,0,0,4.2012463747913,3.7663956730992,0,0,0,2.1096186512364,0,9.0354608819255,6.2116561942025,7.8911638902598,0,0,1.5046813964224,8.7416211887996,0,0,3.78823233817,0,0,0,8.8421695747227,0,0,0,0,9.1911834146561,13.4710835857048,0,0,0,0,0,10.9904998330269,9.7884344873168,11.5776217105188,8.1853314594216,8.7489385000509,10.5156332883895,12.6450717173706,3.0568474461243,0.743067151419002,0,0,0,7.5057776064497,0,10.714121431451,12.0795796638295,0,0,7.6135096505505,1.3007644497585,5.579925310424,0,0,0,0,0,0,0,2.6103061458624,0,0,0.223558199847002,0,0,0,0,0,0,0,0,0,0,0,0,2.7095744984325,13.4735198548388,13.3752743843789,8.3930241844931,0,3.2561737973809,3.9248116759764,2.9514068894957,11.447359297986,10.9508859699079,0,0,6.930720656571,0,0,13.597566478886,0,0,0,0,0,0,0,0,0,9.6525792016699,0,0,9.9650367209318,11.9498648289432,0,0,7.7972623527843,7.2619066652781,0,9.4514413209317,0,0,0,0,9.0422505719493,8.4774423415722,10.3502929325369,6.7200184769381,8.6754065691625,8.7165966153357,0,0,0,4.7404512679491,1.0346856992091,20.3189357405266,12.4167064958138,10.3012198713446,0,2.6104345864874,0,0,0,0,8.5673658665101,7.4608150955911,7.0946525907718,0,4.6546042646062,0,2.1925106579482,0,0,8.9917226558752,6.1013700730008,0,7.2203019288748,7.1523875577566,0,11.7677173312451,2.3004833015615,0,8.0665461743613,0,0,0
"79","tissue","none","islets","80","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_80_IS_doublet_none_G8",2,0,8.9649893328233,0,0,0,11.1263488435466,7.1860052519936,0,0,0,0,9.1707800155564,0,0,0,8.2922369959652,0,7.3635321196501,1.7601945791567,0,0,0,0,0,0,0,0,0,5.4550796650012,0,0,0,0,0,0,2.7443536517991,0,0,0,0,0,6.9042335365349,6.4050439321015,5.0317043135597,7.3511108109106,0,8.1098780999844,9.2258165943064,0,0,2.0342271957099,6.7978824245459,0,0,7.9955537590388,8.1804569849375,0,0,0,0,14.9036039047504,3.697179414055,0,0,6.5669354563343,5.4716239404355,11.2873676729265,10.8456941894846,6.862247862451,4.995575979848,10.0381201385806,10.299322454603,15.006785861768,2.8692104413645,1.6354741254298,0,0,0,9.8592106127519,0,10.1328439928139,11.630164409765,0,0,9.3785540540725,0,11.4151442306315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8426332630046,21.5,9.7447270748387,11.7189400453333,0,7.9215680764081,0.997561079563599,6.9092735721538,11.0385139919118,11.0722851690107,7.6465929345504,0,9.7738346358942,0,0,11.7119007674644,0,0,0,0,0,0,0,6.6627996040415,0,10.1529135994727,0,0,0,0,0,0,7.5392086462392,0,0,0,0,0,0,6.9905587240766,0,0,12.3769543689341,6.2458372897672,8.9665023897724,8.7952575285566,0,0,0,4.8947014769757,0,10.4054647626313,9.6900937920807,12.314975949115,0,7.226607987505,0,0,0,0,5.7353123958772,7.6669043194966,7.9093387940987,8.9931938146297,5.400381766277,0,0,0,0,10.0294026003973,5.272292635035,0,7.4419223723607,5.8615880654735,0,13.2024217315646,7.8084612430622,0,10.5150653429375,0,0,0
"87","tissue","none","islets","88","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_88_IS_doublet_none_H4",6,0,9.781605590922,0,0,0,10.4380488927293,4.5771003371584,10.2195567787407,0,0,0,9.1591873682772,0,0,0,8.8965884320968,0,7.8513291660689,14.9431244050884,0,0,0,0,0,0,7.3573290274825,0,0,3.847207387416,0,0,6.1634402972721,0,0,0.796493585902901,0.3626826408344,0,0,0,0,0,8.6570127747465,3.5294286454978,3.1302886403475,2.8852352031235,0,8.8490153901624,0,0,0,0,0,0,0,0,7.3746738162967,7.430699948945,0,0,8.2155988201881,14.8309227663114,0,10.2135096354636,0,6.2042721114049,1.01882375724,12.2092538865429,12.0960711461788,8.0317914368403,0,10.4670252609489,11.5740630061921,13.9697130605853,0,0,0,0,0,8.933295215285,0,7.1551166710759,9.1641456054232,0,0,9.5565053521864,0.00176768391279936,0,0,0,0,0,0,0,0,0,0.269718863663801,0,5.3273969466474,0,0,0,0,0,0,0,0,0,0,0,0,7.1631673964843,13.8360036153869,9.6649182285629,11.0164044197057,0,7.7820417852362,7.6175426341583,4.4204008743522,12.3907275050782,10.3601169355014,0,0,8.0840950427499,0,0.144751458818298,13.7236438873396,0,0,0,0,0,0,0,0,6.7322765369045,10.4899058237098,0,9.0385349489612,0,0,0,0,9.1496581146631,6.0378069790057,0,7.7380178480477,0,0,0,0,0,0,12.1808201139498,7.4383409314239,6.7914505862858,0,0,0,0,4.633186292639,9.7443922647769,21.5,10.635229968731,10.797308724745,0,6.665370273772,0,0,0,0,9.3828037093142,10.3939524359832,8.3068599739066,0,5.7271142336978,0,6.9394696477352,2.9533213288554,0,9.3280655479767,0,0,6.2300019420811,5.2294923728403,0,13.5117134527697,5.1166499017509,0,6.2654711692904,0,0,0
"24","tissue","none","islets","30","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_30_IS_doublet_none_C6",2,0,7.6883237219818,0,0,0,8.4429598775623,7.984680742227,8.585839745538,0,0,0,9.2695501384565,0,0,0,9.3645362926263,0,7.7443815725816,8.4592184953955,0,0,0,0,0,0,1.6630071697176,0,0,5.6211941214223,0,0,6.5329866208684,0,0,4.6589870080828,4.6913226646275,0,0,0,0,0,10.1589508342276,7.1877921393508,0,6.9924175741104,0,5.2484026251675,0,0,0,8.2344437957044,6.825388036207,0,0,7.3687536035085,6.6602315421131,0,0,0,7.0759598762143,14.9044232758196,0,20.3806156206389,0,6.7960903015316,4.6164025652704,11.0508442548469,10.4483356557775,7.2616794896413,0,10.5781156608557,10.8188619796767,14.983309414407,0,0,0,0,0,7.9334378971302,0,0,10.4210087910736,0,0,0,0,5.5921848804854,0,0,0,0,0,0,0,0,0,0,6.8434129229894,0,0,0,0,0,0,8.3191654688289,0,0,0,0,0,11.511182324204,21.5,9.5525608852923,10.740630812781,0,1.9520689519401,9.8725714851548,4.3983973396015,10.9167010408026,11.5203144830938,7.6646094734764,0,9.0317297267767,0,0,12.5475759389068,5.8730246732337,0,0,0,0,0,0,0,6.8476357331808,9.5071139619121,0,0,7.6340875723362,0,0,0,6.5398343559313,0,0,7.4501164289704,0,0,0,0,0,5.0400067100265,11.3522819252312,7.5179461634755,8.2340250623111,9.0061745554278,0,0,0,0,8.7505429229654,12.9648888647911,10.9140060860852,10.2976030069055,0,8.242548279665,0,0,0,0,0,7.9648316876758,6.2437828621974,0,0,0,8.6167412050023,0,0,0,6.030168686392,0,6.3747509208962,7.3040076658111,0,13.0998215748267,5.7100055129002,0,10.8236606316006,0,0,0
"40","tissue","none","islets","45","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_45_IS_doublet_none_D9",2,0,7.4312407831387,0,0,0,10.4822753007462,6.613994197047,8.426811957602,0,0,0,8.4571771851466,0,0,0,9.6931734223192,0,8.7943985477531,7.4848740604872,0,0,0,0,0,0,8.9115485956843,5.6868277304393,4.5507719722368,5.9504699088178,0,0,0,0,0,0.9784922425623,2.3797941039178,0,0,0,2.0743840360682,0,9.9698579567496,7.7791738577923,1.5294166891138,7.4754980457186,0,8.6239081789348,8.4966123447676,0,0,9.0833352947499,0,0,0,9.0376760798339,7.680326692939,0,0,0,0,14.500608701279,0,0,0.234704006940401,8.2793182045004,6.750497379822,10.8641759853922,10.5272914319515,9.4141202206083,8.1022369350775,10.0889886369541,10.6500773948471,14.2210352234837,0.848712227534701,2.143065500711,0,0,0,4.3975529488213,0,0,10.3948586886287,0,0,7.2819974767992,0,10.8780570038928,0,0,0,0,0,0,0,3.0036473551124,0,0,5.3559023561416,0,0,0,0,0,0,0,0,0,0,0,0,13.0110840315981,21.5,11.6304602778572,11.0661955556975,0,6.8947376727979,8.6759201637341,7.781489440423,10.0096859480778,11.7041709476708,9.4420473906585,0,9.5155715692508,0,0,13.403865435964,0,0,0,0,0,0,1.7624611903512,0,7.4595013480396,10.0300336743578,0,0,0,0,0,0,6.2702336706827,0,0,8.814381966929,0,0,0,0,0,1.0716950633099,11.6319172145931,7.1440618993815,9.501642640564,0,0,0,0,5.3107660876114,2.9693642908503,0,10.8111158066397,11.4119707352077,0,7.4506949915591,0,0,0,0,6.7842708441757,8.4274914045827,0,0,4.3441720917888,0,7.0948428173406,4.483262757129,0,9.9837767641762,3.3484600711846,0,7.7267129762555,5.5175527660277,0,12.1789868255762,6.6638870828612,0,9.7677863708155,0,0,0
"47","tissue","none","islets","51","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_51_IS_doublet_none_E3",2,0,9.2477582805661,0,0,0,10.5253937804133,0,0,0,0,0,8.892502996809,0,0,0,4.8877256333375,0,6.1555073595675,0,0,0,0,0,0,0,0.691284946815699,0,0,6.1882402483072,0,0,0,0,0,6.6247041606187,6.4450646460494,0,0,0,0,0,8.3628068440836,7.3266474088339,6.1680137058685,3.3020873790299,0,7.0228212045728,9.5228626780468,0,0,6.7081815005857,9.5838576468799,0,0,2.4796823387632,6.3373664646484,0,0,0,0,15.0413197077939,0,9.0068109889302,0,6.6652906120743,5.444425106184,12.2285595795799,11.748662106514,8.1620881287252,0,9.4672323490092,11.2580177193944,15.633700950667,5.0033595387842,4.9872152208139,0,0,0,7.8034734962868,0,0,10.4933450443385,0,0,7.2613961415729,0.656115026444098,8.1528980835026,0,0,0,0,0,0,0,2.1133741738372,0,0,4.168977059667,0,0,0,0,0,0,8.2701862379596,0,0,0,0,0,13.8349353393567,21.5,3.7691532496825,10.6056960692027,0,4.3940259242604,8.0628995532535,0,11.277674580772,11.3703840421196,10.1966802131606,0,10.8827405867637,0,0,12.2573187098931,6.1601016579822,0,0,0,0,0,1.1091418577909,0,8.6715803773927,10.6232073728121,0,0,7.5551075577785,0,4.4571031421596,0,8.7022307442117,0,0,9.5355261052759,0,0,0,7.8567126729791,0,0,12.0778312881239,8.5124865158896,11.1233205747148,7.9271879406879,0,0,0,6.0207593233732,0,10.6107334517249,8.4911968545504,11.8164229859931,0,7.4909015284967,0,0,0,0,2.9319438980168,7.5606643062553,6.7022687524178,0,6.288990660844,0,7.0333716505438,0,0,7.2836697825498,2.9904061313468,0,8.8773904336951,6.9281943035606,0,13.1758542546822,8.0627540963289,0,12.2093464119105,0,0,0
"41","tissue","none","islets","46","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_46_IS_doublet_none_D10",6,0,6.2702705798948,0,0,0,5.3244405285504,5.8754652787864,9.1346458333703,0,0,0,8.5709216795425,0,0,0,8.5393342451635,0,7.1940046683009,13.7417535755305,0,0,0,0,0,0,3.5598429713854,6.6111916412643,5.5475256460048,13.0784982461773,0,0,0,0,0,5.6283675306844,4.4857315541953,0,0,0,0,0,6.778234835572,3.002444736349,5.8057798260048,8.260987541878,0,0.994451325340201,8.8757137064763,0,0,5.2465872551255,0,0,0,8.9601290583062,3.7759024079196,0,0,0,0,14.2425506021562,0,7.3354165796124,0,7.1712985965769,0,10.9588725622984,10.9385538725556,12.7876665998672,6.9229464942349,9.1987498906505,10.6695869322793,12.9309428717515,8.2798101097741,7.7400443818999,0,0,0,9.1273328076882,0,8.3322979516753,10.2067196095229,0,0,8.6072482888793,0,4.0843417998878,0,0,0,0,0,0,0,0,0,0,5.0349795802482,0,0,0,0,0,0,0,0,0,0,0,0,6.2255252013955,14.5667710390732,12.9301602066906,9.3502937329602,0,11.3865402522274,8.8665261892542,1.2274752303356,11.0545905198955,10.9836145491884,9.0732210723568,0,0,0,0,12.4993015618623,7.6810981379635,7.4735281275102,8.9872297642715,0,0,0,0,0,7.3049918774693,9.6322039698487,0,7.1945872756343,8.3578369286008,0,0,0,8.2186399798812,7.1373397597768,0,10.9250977417713,0,0,0,0,0,5.7640719764145,10.9991150774593,0,8.9477533216761,8.9176471360121,0,1.6345010719169,0,7.2013002202673,7.8762800375764,20.5248472747074,12.9085310942134,10.4076881413708,0,6.6860988505791,0,0,0,0,4.5912250479458,7.5223624766486,7.9638625596341,0,1.3781332865937,0,4.3754764603225,4.7489073482417,0,0.334727863688499,3.1736875117285,0,0,7.7027620683138,0,11.7775516338468,6.7577473630125,0,0,0,0,0
"36","tissue","none","islets","41","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_41_IS_doublet_none_D5",6,0,6.4732263748578,0,0,0,7.2661229305056,8.4208309584953,8.4319829365636,0,0,0,8.0481514237217,0,0,0,8.1060810407055,0,8.047197410954,14.480302972693,0,0,0,0,0,0,0,3.7029468459801,3.3503808973429,6.4173783130681,0,0,0,0,0,0,0.1126317606914,0,0,0,3.0009882667064,0,0,0,0,5.3187647692917,0,0,8.9119798515446,0,0,6.0255915176493,0,0,0,9.5950778784543,7.454335403799,0,0,0,8.9671697884817,14.8467996038916,0,13.9780798087516,0,6.4540535992411,0,12.1445348190017,11.1888085955545,9.297002170158,0,11.1895565947198,10.8022817669681,15.3019828755497,8.2204882311816,7.9835631379831,0,0,0,7.2723629546298,0,0,9.4377935141524,0,0,10.5020613169309,0,0,0,0,0,7.130376795002,0,0,0,0,7.1436334369575,0,0,0,0,0,0,0,0,6.9145312083178,0,0,0,0,0,1.2441966195291,14.3206920981393,13.4023689347576,11.6688136742992,0,9.7188351774739,8.3547861810056,6.2889274514726,12.8265162122909,11.2744005251321,9.5673763971831,0,6.8321206460201,0,0,13.9994092726083,0,0,0,0,0,1.6100079936162,0,0,6.5619452285465,10.5888061911102,0,10.8339043044849,6.9990332803257,0,0,0,10.2103074238921,0,0.8704141200298,11.7994630926254,0,0,0,0,0,8.2479002829173,11.9506887290492,9.8560749761272,7.7617072975917,6.1498216112721,0,1.7099827680838,0,6.0168725713758,9.8024668223897,21.5,13.3907906274184,11.7683995712387,0,5.583268189206,0,0,0,0,2.7583889809172,7.2010536922345,7.8996829017118,0,0,0,6.4872977382552,4.0195296714804,0,9.2161645734822,6.5586359196404,4.7689939004464,7.0033604068636,0,0,13.2789927530167,7.0383797012417,0,6.8685861559233,0,0,0
"96","tissue","none","islets","96","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12",6,0,7.5622022941703,0,0,0,9.0485668538378,7.4181374487968,8.928255469983,0,0,0,10.1583417558689,0,0,0,8.4448045215848,0,8.6434278217668,12.5807694321227,0,0,0,0,0,0,3.5096260853053,0,0,13.2946174198567,0,0,0.847748983114101,0,0,3.8080706761986,4.2368530799502,0,0,0.0953750877832995,4.8513069870937,0,8.6430573999498,7.4763209858396,5.6191700502485,8.1777166652498,0,9.1488644781568,9.4112845214164,0,0,8.8476258675903,0,0,0,8.9945708775404,7.265856901262,0,0,0,0,14.4474927515471,0,19.155543329523,0,8.4106707789138,6.7104477021516,11.4550152314522,9.7775596158603,10.3394917829321,3.8990144533078,10.0208821843572,9.6095077169046,11.8673855888087,5.0218613070846,4.6808315976978,0,0,0,9.1465164391164,0,0,10.9044469542851,0,0,8.5665983694301,2.6611271953451,6.421279535071,7.1086574524541,0,0,0,0,0,0,3.5620251604158,0,0,1.2736371729443,0,0,0,0,0,0,8.8579243546445,0,0,0,7.5805952953822,0,6.4470577090046,14.0103844481119,12.3581529405522,9.7086345773055,0,9.0317083654514,9.3748976121152,7.6186448511285,10.4943757010781,9.5433966025464,0,0,0,0,0,12.5053441452515,6.8966555501706,7.6285119051061,0,0,0,0.929317303549102,1.6555102579039,0,0,10.1698704230531,0,0,7.6850266071633,0,0.5516303846798,0,8.9156588038989,0,4.312638680859,8.289581192552,0,0,0,0,3.7884361952519,15.2505771705599,10.8970271304929,8.6302771296399,8.3772436585941,0,0,2.2632644360671,0,4.3724278541052,1.6796636899849,19.972752139627,11.0300187013492,8.4374211084875,0,0,0,0,0,0,4.9422470855414,6.8815136740765,0,0,5.1512893368614,0,9.3493054509011,5.7329141654838,7.6181403599826,7.5251251951551,4.6708300651933,0,7.3598814346772,7.4151329246357,0,11.6486826356135,2.4043051148423,0,6.1236208248901,0,0,0
