"","cellSource","probe","age","SPA","SPAM","SPAMcell","cellType","kmeans.cluster","gapdh","Ifit3","cd4","Jak1","nfkb1","pten","il25","Irf1","Irf7","Ifi44","Bcl2","Cxcl10","tnfrsf1b","Stat5","icam1","il2ra","il4ra","Tgfbr2","Tnfaip3","ccr2","cd3e","Ccr7","Cxcr4","Ly6e","cd8a","gsk3a","Stat1","Vav1","Fyn","Stat3","Aim2","Isg15","tnfrsf1a","ctla4","ccr6","il7r","Irf2","cd28","gsk3b","Oas2","foxp3","Traf2","Zap70","Il12rb","Socs3","Hprt","tnf","Pdl-1","Icos","ccr4","Ifngr1","Jak2","Ifit1","Map2k6","Il18r1","Il27r","Pd1","Stat4","Cxcr3","IL-21","il1r2","Rsad2","Mx1","Irf4","Nur77","cd40","ccr5","Ceacam1","Oasl1","Oas1b","Bcl6","il2","Mapk8","cd86","ccr3","ifng","ppara","Cd44"
"20","blood","1","blood","blood.1.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_1_BL_CD4T_12-20_G2",2,14.9980671821423,11.1357472025345,10.3550828659399,0,0,8.9655845964511,0,0,0,0,5.3051279593524,0,0,0,6.3512183465308,0,0.406926890569402,9.5359343770773,10.2425359720277,6.4386187048316,12.0732366141182,10.8874896858934,9.332661324374,8.6825855474844,2.0169511403456,5.5613788327174,9.3432514176225,8.4381661323722,9.9489325838811,9.8510901712756,0,9.7092210976676,8.8654010385675,0,9.8362335799983,10.3815277872554,0,7.2417851876818,0,0,0,0,0,0,1.4816294606965,0,3.8697030300433,0,0,0,9.1760762454093,0,0,0,0,0.979300321903999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65","blood","2","blood","blood.2.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_2_BL_CD4T_12-20_C6",2,15.1225921181081,11.7158720964308,8.5722989009624,0,0,10.5144912149168,0,0,0,0,4.2805911228492,0,0,0,6.3440877962755,0,0.402111652965999,9.5834322786201,9.7890740397836,6.8572935043129,11.5549506084156,10.2182204298361,10.2227277271848,8.2478513080814,0.958630180397801,0,6.8433009729631,9.2444991802565,9.7144861787402,9.4809182863215,0,10.4897200713142,5.6877618233987,0,10.2056715282058,0,8.3493504457269,0,8.3426882151486,0,0,0,4.6833405429606,0,0,9.8894284759157,2.7928180741915,0,8.0465951631625,0,0,0,0,0,0,4.4989023075305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","blood","1","blood","blood.1.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_1_BL_CD4T_12-20_F2",2,14.8187321170432,11.4833452397382,11.0940384608182,0,0,0,0,0,0,0,3.402227379197,0,0,0,5.0343507989665,0,0.589445469063499,10.7118932256016,8.8280058032849,7.3724535596366,12.8279373862676,9.8924550785952,10.0036644807501,9.0785745403118,0,5.6978284662242,9.8831263798872,8.8876918316754,9.6542407416599,7.9666471268787,0,10.8028533998806,8.9096965042593,0,10.482793492668,0,8.2814076388472,10.2924063793042,7.7657729634579,0,0,0,0,0,3.1730305914008,0,4.5066936250985,0,2.2377055534968,0,0,0,0,0,0,2.0021162395516,0,9.1020250789144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","blood","1","blood","blood.1.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_1_BL_CD4T_12-20_A2",2,14.851303404863,11.6575304135861,8.1627411766676,0,0,9.2715657754748,0,0,0,0,6.7321622030034,0,0,0,3.1081618168079,0,0,9.8450326435736,0,5.8637278536513,11.85163989718,9.9032249787205,9.9829116227019,9.0592551067221,1.210985424364,5.5508121286451,8.4621829260022,8.7649271278581,9.5794298848799,4.719223298641,0,9.3394375353594,3.1784285611143,0,9.466236548997,10.0453601025797,8.7388113937342,8.8887980537716,7.2197896852534,0,0,0,9.6681470881777,0,0,7.7053190698223,3.3299859751821,0,0,0,8.7431498680579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550556562999599,0,0,0,0,0,0,0,0,0,0,0,0
"21","blood","1","blood","blood.1.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_1_BL_CD4T_12-20_G3",2,14.6333857028151,10.4638806667239,9.7504092559628,0,0,9.3897126631508,0,0,0,0,6.1792910348689,0,0,0,5.1093972224252,0,0,9.1304664553789,7.3971988769177,6.2547601149856,12.0421957538791,8.1277912773443,5.7516997139765,8.1468755369999,3.5430978443757,4.6704610952494,7.6640801967704,6.8599902849854,5.7700488459318,8.2756191622193,0,9.7662714583414,0,0,10.6589768106098,8.5733466731785,9.7596224889432,10.9614721199295,8.2150738329321,0,0,0,6.1026984682782,0,1.6184887393174,8.6966160114403,3.7389435235327,0,4.4507932956032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8745013193914,0,0,0,0,0,0,0,0,0,0,0,0
"158","blood","4","blood","blood.4.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_4_BL_CD4T_12-20_H10",2,14.5018410077028,9.4615599178727,11.0542811779817,0,0,9.5542572337269,0,0,0,0,5.3687796549314,0,0,0,0,0,0,7.9546360564931,9.2353362429662,5.6505630196181,12.1857809452073,9.6242449844687,9.6311018762358,7.3840821557133,4.6527789949655,6.2333447722482,0,8.2609061218981,10.4209139014982,7.5208063903127,0,5.1149788883691,5.4638452192939,0,9.4921031233768,8.8480492227378,6.7443948555362,0,0,0,0,0,7.4792588915165,0,0,7.383135815855,0,0,2.1812010208051,0,10.3730057309703,8.9606596241386,0,0,7.2856764322936,0,0,8.9517005101896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144","blood","4","blood","blood.4.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_4_BL_CD4T_12-20_C11",2,15.1861557235238,11.2182228385826,10.9412728916171,0,0,6.967194524447,0,0,0,0,5.1090962691001,0,0,0,6.0115548109689,0,0,8.8606759018868,8.4605315278191,7.1964918181172,11.723133796233,10.5924576375062,8.539114220906,7.950143084839,0.799531973198,4.6708354915755,7.8508436684591,9.5491844789313,7.2638015889366,7.5967367370012,0,9.1541349315205,5.6427976741827,0,10.3008918632584,8.2912940148752,8.2424701432726,7.5933791708454,0,0,0,0,3.5162396130271,0,0,10.1455550556795,2.7947381949264,0,0,0,0,9.3966680774615,0,0,0,6.0790605564657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13","blood","1","blood","blood.1.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_1_BL_CD4T_12-20_E1",2,14.6470722451554,10.8607110580004,10.6448811050338,0,0,0,0,0,0,0,3.4289145400132,0,0,0,7.5021568215627,0,0,9.9116419048772,10.9879779083683,7.1273956737222,11.9282448127065,0,0,9.5703169763702,2.0993556860259,7.3658052893662,10.5013204728695,6.1995380550252,8.496403472839,6.0714341209602,0,8.0361633737847,3.400787935989,0,8.4591854291027,8.3497569498923,0,9.9687150514999,0,0,10.3566967965977,0,7.9378632451284,0,0,7.5689728365448,1.7250397426237,0,7.749824323057,0,9.129073117877,0,8.8779876806226,0,9.9055419397031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147","blood","4","blood","blood.4.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_4_BL_CD4T_12-20_D11",2,14.8664370024425,10.463129659029,10.5419103261115,0,0,10.5640380446804,0,0,0,0,4.2677508772016,0,0,0,4.5454519951436,0,0,10.8993916423763,8.5659376428439,1.5814223212832,12.0802888701676,10.5058118699349,11.5019943185325,9.9698503240593,0,5.5285307750102,8.9334903385879,9.9512067077873,8.5453280655205,9.778858719855,0,9.0544216573321,9.6670622925787,0,9.4459644279127,0,0,9.4849575749012,7.2166757302309,0,0,0,8.9013270977924,0,0,9.0524134038843,1.755474594145,0,2.2106620422682,0,0,9.7677545834126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8","blood","1","blood","blood.1.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_1_BL_CD4T_12-20_C2",2,15.1344507194602,11.8478890680745,8.5284679957877,0,0,8.7802150551123,0,0,0,0,6.9107831550166,0,0,0,4.5644923911734,0,0.537238671176201,10.2493217142128,10.8936535986011,6.7217916079149,12.9063360558153,9.6805467611049,10.6990120228983,10.0023570116325,1.7624059572221,5.3223951739172,1.5804577364152,8.0972430393566,7.6167747383775,9.6503139752575,0,8.2633226582277,8.2380292528745,0,8.9547573963674,8.1723053330979,0,0,5.4045462352976,0,0,0,0,0,0,9.4452185826581,1.1453900095859,0,0,0,6.8648736874532,0,0,0,7.5798398766561,0,0,7.6370458435603,0,0,0,0,0,0,0,0,0,0,0,6.779816326729,0,0,0,0,0,0,0,0
"120","blood","3","blood","blood.3.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_3_BL_CD4T_12-20_C8",2,15.0212308097359,11.9022706842164,9.2804909507743,0,0,7.6502575846038,0,0,0,0,4.680016695715,0,0,0,6.3894486006216,0,0,0,9.5306350133089,6.4350839044593,11.7415522190412,6.0770992932161,10.8005893420942,8.5433972825335,6.0877762408613,5.2981620083236,9.2826081440447,7.1826607214794,8.6816948934659,7.8169074513402,0,10.142571787552,8.6421184479146,7.356907697079,9.6841159548889,4.2639860072789,7.1607143305173,0,4.2832780242218,0,11.4586006991807,0,0,0,0,0,3.9357630950894,0,0,0,0,8.0558250442358,0,0,8.4114919367688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.083740526925,0,0,0,0,0,0,0,0
"134","blood","3","blood","blood.3.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_3_BL_CD4T_12-20_H7",2,14.5514439343452,11.2689028641134,10.8802744402447,0,0,9.0646404550381,0,0,0,0,3.3934000660307,0,0,0,4.7514889853286,0,0,10.2536043107655,10.1495878523493,7.3559076740653,11.8761375597221,7.9512071604219,9.2542559077235,7.8869883741699,1.6821893432655,5.3934155748947,7.9523252016401,10.3102501174712,9.8896964047847,6.8605440711596,0,10.2117004528108,4.1823345329611,0,9.2037411174056,0,8.9924281509711,7.4350758050964,0,0,0,0,7.7901044633323,0,1.4918389131503,7.6157131433338,1.7524228321746,0,0,0,0,0,0,0,7.4356685638431,0,0,9.2189963970854,0,0,0,0,0,0,0,5.2827935460356,0,0,0,0,0,0,0,0,0,0,0,0
"119","blood","3","blood","blood.3.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_3_BL_CD4T_12-20_C7",2,15.0893332494938,11.517263620834,10.4419414293027,0,0,9.8443918778575,0,0,0,0,7.6167478020656,0,0,0,6.5592554586635,0,0,0.4452111904648,8.4535866005244,6.6285225164202,12.1012480274953,10.6212305731069,10.7898579703215,7.3107383934264,0,7.5792505924134,7.6748231570581,10.1029847770024,10.7817075453619,5.9528300691854,0,10.0693364159359,6.6280475422181,0,9.4490653254424,8.0893618535832,0,10.0924001029689,7.0376267175336,0,0,0,9.4194362374737,0,2.6887743305333,7.6890263524234,8.9487528704605,0,1.085201682632,0,0,0,0,0,0,1.3812776162048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136","blood","3","blood","blood.3.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_3_BL_CD4T_12-20_H9",2,15.1671602546801,11.9274304376804,8.3539017426398,0,0,9.6310163918871,0,0,0,0,5.0302026296661,0,0,0,2.3230498799452,0,0,9.0705701275715,9.2120718234966,6.338781092016,10.9612796898967,9.5962127505047,9.0692787622636,8.8907970089066,5.8479913366318,5.4164622484811,8.592706096465,9.335371206748,10.7169882414696,9.6211860529359,0,9.8825324429892,5.2266318474761,0,9.5706151825433,0.260573629504801,0,9.3578183017093,8.3041881811069,0,0,0,10.1573047227796,0,2.6153210616552,8.8070839077007,4.4748727631584,0,0,0,8.9328686367474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153","blood","4","blood","blood.4.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_4_BL_CD4T_12-20_F11",2,14.9020237464004,11.0475212714822,11.6227075472555,0,0,8.0815946919546,0,0,0,0,6.4624121669651,0,0,0,6.8797692356063,0,0,10.657002064364,11.1313690148198,6.6973005584618,12.4443632642878,8.9756847046001,10.3650251803012,6.9474908964511,0,8.0580982135591,9.8331730570005,9.5305557614701,10.4428487241284,5.6639164895213,0,10.1722628632726,5.2070236835045,0,10.1742223584023,0,9.960815492425,9.0698252245815,8.6920200120331,0,0,0,0,0,0.591857595498201,7.6490258050872,1.6656978578295,0,4.1743587730982,0,0,0,0,0,0,0,0,7.6228343102301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66","blood","2","blood","blood.2.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_2_BL_CD4T_12-20_D4",2,15.3081111332028,11.784164501789,11.5666031801299,0,0,10.1291534680461,0,0,0,0,5.7977359283029,0,0,0,6.5142785476771,0,0,8.7739423184573,9.4570368454418,7.5604867475052,13.4829145976722,12.2498543203186,10.078612792147,9.5662818285785,5.4105638711285,2.9855630497345,9.1025776891648,9.4358004782723,3.5911726285499,6.8032798037166,0,8.4749237946821,6.8887798548956,0,10.0626625287043,0,0,0,10.1429741608452,0,0,0,9.7386327688147,0,3.9062423596906,0,4.7595570154673,0,7.9412490310395,0,0,8.8712795563902,0,0,0,4.4013906380735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148","blood","4","blood","blood.4.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_4_BL_CD4T_12-20_D12",2,14.9755335915308,11.0698724669031,10.4856280855427,0,0,9.9551658728348,0,0,0,0,2.2548023131345,0,0,0,4.8302068185761,0,0,10.4571534548544,9.7483996737404,6.985328046403,12.2837385013584,9.956456944957,9.7803559201146,9.5266380935394,4.4680867725762,5.2122566969863,8.1305179993997,9.4687195498319,11.0502251896796,8.7086540940608,0,9.9432672383583,0,0,9.7995505190945,7.7757776590833,9.4736566906824,9.6207443799181,8.5193793808137,0,0,0,9.6815841597324,0,0,8.974185770308,3.1384395148396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14","blood","1","blood","blood.1.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_1_BL_CD4T_12-20_E2",2,15.4198369847585,11.6891407184365,11.3778329591051,0,0,8.2526817924037,0,0,0,0,2.3136516312935,0,0,0,4.7390471710509,0,0,9.1140185759093,7.5844043167282,5.8550167726863,12.6159683600373,11.0856533363001,10.4583265564467,6.5224939259317,0,6.7190843927122,9.4939645724526,8.1333620352261,10.2803240517498,8.3677219457286,0,8.4884743840697,8.6844858972987,0,10.4079694067227,8.4197249709293,8.8713176435434,8.1045478113074,7.8364124676496,0,0,0,9.091414474276,0,0.0296580343388015,0,3.6399499919236,0,0,0,0,0,0,0,0,0,0,9.469742416036,0,0,0,0,0,0,0,3.8219635853012,0,0,0,0,0,0,0,0,0,0,0,0
"72","blood","2","blood","blood.2.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_2_BL_CD4T_12-20_F4",2,15.011769923933,9.1851863868838,9.1839255402682,0,0,9.0818410234956,0,0,0,0,3.7903859706964,0,0,0,7.0644088760722,0,0,9.2771045003091,8.2530386186942,6.5761596956204,12.6221036232736,10.9376017205302,9.2483377496965,9.330441311989,3.9195356329994,5.0168538141314,11.5993076697861,6.254098813984,11.1367887806676,9.1160368924262,0,8.2904775528651,3.6110312196924,0,9.9304075814168,0,10.0278493899091,8.7615107106109,9.2060065085864,0,0,0,8.1691172872619,0,0,0,4.4423988227681,0,2.6326197133256,0,0,0,0,0,8.6600962013556,0,0,6.6385896713475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145","blood","4","blood","blood.4.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_4_BL_CD4T_12-20_C12",2,15.0463704548245,11.2644768345129,9.1423946885619,0,0,7.8390429617044,0,0,0,0,7.3289280547817,0,0,0,7.8775792307545,0,0.552774487939299,8.883242999827,0,4.3194562601194,12.4835197981427,8.5376193080899,8.7808309161637,8.7732677936382,1.3702746169648,6.8887607705936,8.3051703584164,7.442889295171,10.8453364853361,6.5690657678213,0,9.8184138178048,6.1470249091077,8.9269754643189,8.0666928848601,0,0,9.5702991238898,0,0,11.8753692655721,0,0,0,1.451202691348,0,0,0,2.3171923906036,0,10.1949517917217,8.5945149726777,0,0,10.1579009671722,0,0,7.6416911836578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149","blood","4","blood","blood.4.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_4_BL_CD4T_12-20_E10",2,14.7604071214369,10.903886631374,9.1610264736565,0,0,9.3268714784266,0,0,0,0,7.0676814114722,0,0,0,6.0712181390529,0,0.360786344237098,8.6962636322388,7.9707160050353,7.0224612319021,12.4855542368611,10.0266653289011,10.1802418410181,8.3217990697213,4.533383519295,3.7485065952776,0,7.709959113141,9.3418763054907,7.9443479922432,0,10.588261782936,8.2962507133244,0,9.4700228804115,10.6386408531339,8.6738624088705,6.4817005720681,6.5433850000885,0,0,0,0,0,1.4046969394348,0,8.541172323152,0,0,0,8.0008396624714,9.5017404256269,0,0,0,3.6076327806439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159","blood","4","blood","blood.4.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_4_BL_CD4T_12-20_H11",2,14.7120405843078,10.4719751903527,9.1384199467314,0,0,7.7562927970086,0,0,0,0,5.0915308385104,0,0,0,6.2594659352292,0,0,5.4497523047896,8.2893943473113,6.7841597318339,11.4573531357644,10.1661024462105,7.3593895142146,7.1292403513126,5.8998108810055,6.8699784831382,7.5782435246077,7.8115725263785,10.4001828661935,7.7744965492477,0,10.788807483792,6.0480402612379,0,9.312606142312,8.8516325475363,0,8.8231949804047,8.036936951406,0,0,0,6.2928682618345,0,0,7.44250172737,4.1965438156501,0,0,0,7.6605911988594,8.6264977482092,0,0,0,6.2548909038148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"122","blood","3","blood","blood.3.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_3_BL_CD4T_12-20_D7",2,15.1851291107375,11.6702180639953,9.4033718803475,0,0,9.6152893404866,0,0,0,0,4.0155249112474,0,0,0,7.6562934347741,0,0,5.8953257623212,9.2457384873253,6.1907718738753,11.8220396937841,8.4407699773881,9.628712025139,9.240686242006,4.0591060941285,6.004927330865,10.7127675361339,8.570916244709,8.0685228844927,8.4382604442943,0,8.1163589555974,8.197898987281,0,9.11949966874,8.7993099646043,7.9347458695467,9.6810906275661,6.3330538884188,0,0,0,1.1031508037197,0,0,7.6358597587066,3.2621573260008,0,3.2037861336324,0,0,0,0,0,0,4.9750650259639,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7075065084367,0,0,0,0,0,0,0,0
"16","blood","1","blood","blood.1.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_1_BL_CD4T_12-20_F1",2,15.0375786222695,11.3492893996023,9.8295151217036,0,0,9.9514399610717,0,0,0,0,4.6913701635026,0,0,0,7.0484485076067,0,0,10.9352929595295,0,7.5573374511311,12.0072480172121,9.2442394169432,11.7591750582119,9.4167776259202,1.5674986428571,6.731158798556,11.7073032439986,9.8664013273501,11.5723394951965,7.8438120340396,0,9.3269306490474,9.7576187120416,0,8.8932930394495,9.2933723047963,0,6.8459051566685,6.9414637557758,0,0,0,10.3539614320386,0,1.7792440462024,0,2.1403010561763,0,9.2244853416015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727232745377009,0,0,0,7.1292931872569,0,0,0,0,0,0,0,0
"114","blood","3","blood","blood.3.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_3_BL_CD4T_12-20_A8",2,14.7910282372749,10.8878314566412,10.2348360569794,0,0,10.281782951566,0,0,0,0,4.341587232033,0,0,0,4.2661995290767,0,0,11.2540567990978,9.9110949222694,2.3274295324477,11.9909655673176,8.6772364113108,7.854630121244,6.9463838401236,5.1750818789698,5.1300607305971,0,6.2018504861232,9.3054635341145,9.6537836501958,0,10.2774535306112,6.430378959443,0,9.9410150853205,10.9925281313577,8.9655127494026,7.2704262597041,8.2391708614651,0,0,0,0,0,0,8.3952907109506,6.7083280786374,0,0,0,8.5002405365595,0,0,0,0,0,0,8.9471093161628,0,0,0,0,0,0,0,0,0,0,0,0,7.1396243184958,0,0,0,0,0,0,0
"77","blood","2","blood","blood.2.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_2_BL_CD4T_12-20_G6",2,15.1743686817442,11.4615552561793,8.1584698095751,0,0,10.6645688938916,0,0,0,0,4.2572556510565,0,0,0,5.403969871922,0,0,10.5836780694075,8.7068264192224,7.1789357406927,11.9360409849769,11.7224730058039,2.421083210329,9.8151205493032,2.5472116741094,8.1421589997738,0,9.5114944723129,9.9147285807474,8.082293478582,0,9.2463305342604,8.7265781011429,0,10.7794637715024,5.7131754245262,8.9175621611238,8.8033240079835,10.2635311904401,0,0,0,0,0,0.4721662932713,7.9448990199988,3.9135545143299,0,0,0,8.0371226726083,0,0,0,8.7711737961883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5864415193063,0,0,0,0,0,0,0,0
"115","blood","3","blood","blood.3.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_3_BL_CD4T_12-20_A9",2,15.1688192473923,11.115702613386,11.1176444108307,0,0,10.3460964912701,0,0,0,0,4.6324616492055,0,0,0,4.9736964452091,0,0,10.6403565575478,9.67156918313,4.611626221364,12.8322869234092,9.5196386951995,8.8563092715081,8.283208487502,2.2929204558535,5.0702654576941,10.5212270151321,8.7536135976313,10.7328894019403,9.0395697022047,0,9.5860221178662,10.2132785924569,0,10.2922763274022,5.6653863387297,9.0713318009725,0,6.9028488243329,0,0,0,0,0,2.9915505570618,0,1.9607721469727,0,0,0,8.3796126155808,0,0,0,8.5139395953488,2.8056619024754,0,9.2072845585114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131","blood","3","blood","blood.3.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_3_BL_CD4T_12-20_G7",2,15.2566437142413,11.2316958569117,11.9718474281763,0,0,0,0,0,0,0,5.5399249655025,0,0,0,2.3751549675176,0,0,10.1372484769339,10.644813218323,6.5310818865377,12.8818076281869,9.9707046548796,9.8194532875366,8.1711638761183,4.9501865004145,4.9151886750513,11.3743792235559,8.1897221597071,10.1131084522887,9.0963693369308,0,10.8178183837856,5.146199266544,0,10.618300098964,10.216738923672,7.0934214831318,9.8013138497882,8.7789878020753,0,0,0,0,0,0,7.7090281169835,3.8695902771457,0,0,0,8.9413186578373,0,0,0,0,0,0,7.7906032706876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137","blood","4","blood","blood.4.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_4_BL_CD4T_12-20_A10",2,14.7426391140989,11.2233247696269,11.4024516487639,0,0,9.6136150175677,0,0,0,0,3.8386018293279,0,0,0,5.0364459525045,0,0,9.1179555914537,7.2425457843968,5.2638823062037,12.0876260631544,10.0524842414784,8.877333559243,9.3741466502081,2.0510335397394,7.2759770047121,8.6884237688249,6.9306085790574,9.8706433893976,6.2361051947916,0,9.0673515519013,2.5734437052924,0,9.4378518926555,8.2194906475362,7.9414378358783,10.1003657764342,7.2922333696532,0,0,0,7.6978704161958,0,1.793933281685,7.2786986772967,7.9616041537535,0,2.1990147208687,0,10.1845989386131,0,0,0,0,4.3377043906519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23","blood","1","blood","blood.1.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_1_BL_CD4T_12-20_H2",2,15.1940757559486,11.839648100369,10.163352613012,0,0,9.4049495063124,0,0,0,0,5.88951014769,0,0,0,6.9948972893112,0,0,11.5254569028988,10.0443928484037,6.9693397494588,12.4447333153401,11.4825550027143,10.9720270661708,8.5676647897263,0,5.7270095419362,11.1028708117881,8.4691056843689,11.5122043343693,4.8707249323065,0,9.5724051326348,8.6128083345496,0,10.4672855319631,10.166368901414,0,9.846663093415,8.9407315948683,0,0,0,6.8231697623716,0,0,0,8.3772381997744,0,0,0,9.3338851880351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113","blood","3","blood","blood.3.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_3_BL_CD4T_12-20_A7",2,14.990478741339,11.7068332791065,10.4826493849698,0,0,8.6957161385459,0,0,0,0,5.4665987915021,0,0,0,8.8150270764499,0,0,9.6277492472929,9.9284602671835,6.8559917485912,12.9023184271725,11.209089960682,9.1887020827312,9.0564308480039,0,7.2968641155969,11.8934375077874,10.0019812813412,10.8854278045894,7.2249091770544,0,8.9749966069761,9.1837138888599,0,9.7888578943856,7.1314227165652,8.8087534492571,7.8240412351176,7.582844183007,0,0,0,9.0149698280859,0,1.3754220080168,7.7800285127252,1.7625252149519,0,0,0,0,0,0,0,0,0.0461601271506993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
