"","y1","y2","cellSource","age","patient","probe","cohort","FRorFZ","organ","organlocation","tissuelocation","cellType","kmeans.cluster","kmeans.cluster.1","kmeans.cluster.1.1","ITGB1","gsk3b","Hprt","gsk3a","pten","HIF1A","Irf2","Stat3","Ly6e","Jak1","VEGFA","PTK2","TIMP2","ACVR1","Stat1","Pdl-1","Irf1","VEGFB","Jak2","Socs3","nfkb1","PDGFA","gapdh","Ifngr1","WNT4","Traf2","CSF1","FGFR1","KLF5","tnfrsf1a","CSF2RA","INS1","ANPEP","NFATC1","Fyn","IAPP","TLR3","Bcl6","Stat5","Cd44","Ifit1","CD44","EGFR","SPP1","CD83","il4ra","CD74","Nur77","Oas1b","LY75","PDGFB","Tnfaip3","Map2k6","Irf7","GCG","SST","tnfrsf1b","icam1","cd40","Oas2","H2.AA","ppargc1a","H2.DMA","Rsad2","CD24A","Bcl2","TLR4","COL11A1","pparg","INS2","ICAM1","Ifit3","Mx1","SFRP1","VCAM1","Ifi44","ANGPT1","ICOSL","PPY","ccr2","TGFB1","Tgfbr2","IGF2","COL1A1","CD36","FLT4","il7","PDPN","MMP9","MMP2","CD14","IGF1","Zeb2","BMP5","Ceacam1","COL1A2","FGR","LEPR","GHRL","Aim2","Stat4","TEK","TNFSF11","PTGS2","Oasl1","il25","cd86","CD86","Il12rb","Il18r1","il1r2","IL34","LCK","Mapk8","ITGAX","ccr6","CD8A","FGFR3","Vav1","DES","TIMP1","Cxcl10","FAP","IL-21","MMP3","Zap70","GFAP","TNC","SELE","Isg15","CXCL13","KDR","ADGRE1","cd80","CD80","CLEC7A","ctla4","Cxcr3","foxp3","il6","NLRP3","Tbx21","ZAP70","IL1B","gata4","Icos","PDGFRB","GM13889","BMP7","Il27r","TLR7","CSF2RB","CSF1R","IL1A","TLR9","PECAM1","tnf","ICAM2","IBD_Status"
"28",2.05690389972491,-2.68806650555537,"tissue","islets","34","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_34_IS_doublet_none_C10","1",1,1,12.9898647470149,11.993045021002,12.0051465837637,11.6343314577493,12.620828152232,11.9148917187431,11.0140960351744,12.9550284456348,16.4482248747459,12.0999035809741,12.9974901846866,11.6928179940894,13.0472024069998,9.8119865417937,15.3314984129013,10.2543365478306,14.4281133304785,6.3482625846706,10.2823103267778,6.504610496467,11.6874203760143,9.6062065233075,15.6796042237565,13.1046111143241,10.458803373869,11.2161197855803,10.8208113331035,10.2818785859391,10.9956829072578,13.4326556349184,8.437705152061,8.9093429912657,10.9914377877048,9.373152287494,0,1.3660952624832,10.9345759355378,11.7917011767806,8.8805102899216,4.7500179913923,0,4.3629020111922,10.5016151184241,18.9811308590545,0,11.4953024336686,17.2602236977902,0,0,9.0273427613519,7.6045316493262,11.071666607918,10.3686004902268,10.1864371120811,3.2372122372767,6.3562229081854,9.4419455710844,13.349184694785,0,9.654280931115,15.5188015183705,10.901270594082,12.6519374832659,2.6045526721832,15.2444594402928,8.5123973424782,8.1265381796249,0.0146178194409998,7.8299369502125,7.8984697619595,12.8976109384685,11.7232013578992,0,8.1251558194576,10.4449671079711,10.7512035283212,8.7259874296949,7.9469032271419,2.2095035954256,11.1148760174259,0,10.5928337976788,7.6913254961335,4.1841873648011,0,0,10.6184307831443,9.4063437536912,1.2182364522075,0,13.8841876657234,12.603180523664,0,0,0,0,9.3233899604122,6.9003750526394,8.9278122127951,0,0,0,0,9.6874565723052,0,6.8964144543664,0,0,0,10.1635979193113,0,10.4583012960608,6.9895988593461,0,6.1823415252259,10.0406573249197,3.5195746138682,13.4836054123782,8.6094267461816,7.5168124094401,6.7231558989119,11.7210236312251,0,0,0,0,2.062523447429,9.8087863700762,0,11.8634729639207,9.7365413068842,0,0,0,0,0,0,0,0,0,0,0,0,5.1856223634006,0,0,0,4.8856353996986,9.3293327867887,0,7.8147249711426,5.3507007006993,8.5377106151744,0,0,0,11.0836828902284,0,NA
"70",-6.21880096096235,3.68271229350163,"tissue","islets","72","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_72_IS_doublet_none_F12","2",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162300323539402,0,0,0,0,0,0.202840234680998,0,0,0,0,0,0,0,0,0.0851268337771991,0,0,0,6.7232157085891,0,0,0,0,0,0,0,0,0,0,0.8348864298646,0,0,0,0,0,0,0,0,2.4025922022583,0,0,5.0705199639731,0,0,0,0,0,0,0,0,0,0,14.5235966441912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4442490146946,0,0,0,0,0,0,0,0,0,0,0,0,1.0953256439724,0,0,0,0,0,0,0,0,0,0,0,0.326550860076399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"52",-5.91361302036482,3.52047703349187,"tissue","islets","56","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_56_IS_doublet_none_E8","2",2,2,0,0,0,0,0.152626554521799,0,0,0,0,0,0,0,0,0,0,0,5.710858791031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8084975694711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257205442314799,13.5959658513216,0,0,0.341719477548502,0,0,0,0,0,9.5141950109063,0,0,0,0,14.0099168982247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"72",-5.91494506496626,2.86419890009953,"tissue","islets","74","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_74_IS_doublet_none_G2","2",2,2,0,0.776429832664501,0,0,0,0,0,5.4726275676528,1.9052035583274,0,0,0,0,0,0,0,4.3567402043493,2.4847886568141,0,0,0,0,10.4763957496201,0,0,0,0,0.6829881015083,0,0,0,0,0,0,0,7.917430498702,0,0,0,0,0,0,0,0.4942748852772,0,0,3.0086541457099,0,0,0,0,0,0,0,0,0,3.0677830517089,0,0,0,0,0,0,0,7.3877893914364,0,0,0,0,14.9712371104147,1.2836232135683,8.4265259942122,0,0,0,0,0,0,1.1399657541269,8.0981452925605,0,0,0,4.4328557421154,0,0,0,0,0,0,4.1524753513862,0,0,0,0,0,0,0.945968471938301,0,0,0,0,0,7.0897966934137,1.2761842933964,0,0,0,0,0,0,0,0,0,0,6.6877559313252,0.551628457700801,0,6.3938282691624,3.9091953748233,0,5.545775175222,0,0,0,0,0,0,0,0,8.2174144794734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3315768297269,0,NA
"49",-6.07913893360334,2.77535412394597,"tissue","islets","53","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_53_IS_doublet_none_E5","2",2,2,1.5539397427682,0,0,0,0,0.5179152500051,0.128795829545702,0,0.933021579640901,0.154027418039298,0,0,0,0,0,0,2.3037099521074,0,0,0,0,0,11.9972321824486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224018444148399,3.6306372353911,0,0,0,0,0.213927379271801,0,0,3.7993591894794,0,0,0,0,0,0,0,7.6993810970939,8.3404601129144,0,0,0,0,6.8609712000404,0,4.1774762447488,0,5.9817358861431,0,0,0,0,13.8831912348869,0,8.6741885802079,0,0,0,0.5241569963584,0,0,2.261061438936,1.0922071408371,0,0,0,0,0,0,0,0,0,0,2.2675862903754,0,0,0,0,0,0,0,6.8920373286274,0,0,0,0,4.8078200421321,0,0,0,0,0,0,0,0,0,0,0,5.9356080230523,2.1032745344854,0,0,0,6.6285780264262,7.0122183602743,0,0,0,0,0,1.3061140729358,0,5.474430866546,3.6742877238637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7514687958575,0,7.1198452386734,0,0,0,0,0,NA
"65",-6.17004197735029,3.04579565608098,"tissue","islets","68","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_68_IS_doublet_none_F8","2",2,2,0,0,0,2.4317267761653,0,0,0.1690862073918,0,5.3369842811019,0,0,0,0,0,0,0,0,0,0,0,0,0,12.563757817556,0,0.2349743791824,0,0,2.9809869887614,0,0.879308942938,0,5.4902718966886,0,0,0,2.0971884029733,0,0,0,0,0,0,0,0,0,0,1.3887943590108,0,0,0,0,0,0,0,0,8.7099026006487,0,0,0,0,0,0,2.1464373989761,0,6.4671342118791,0,0,0,0,12.6473037941729,0,8.1171401668324,0,0,0,5.0685458467479,0,0,6.1644478729068,7.6980199781012,0,0,3.3612887912804,0,0,0,0,0,0,0,1.9208023373366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5358752829592,0,0,0,0,0,0,0,0,6.8482260064919,6.0930590285587,3.4930888111512,1.7700941816024,3.9293233654379,0,3.9873266936112,0,0,0,0,0,0,6.2014307429226,0,7.6274892317656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.631145987019,0,0,0,0,0,0,0,0,0,0,NA
"31",-5.69062369960981,2.63550350749089,"tissue","islets","37","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_37_IS_doublet_none_D1","2",2,2,0,0,0,0,0,0,0,0,6.1830739394348,0,4.1895027223182,0,0,0,0,0,0,0,0,0,0,0,12.0633252324744,0,0,0,0,6.6922634603039,0,0.692888561148902,0,0,0,0,0,5.7732257864184,0,0,0,0,0,0,0,0,0,0,3.6621307005088,0,0,0,0,0,0,0,0,2.1267636733907,0,0,0,0,7.3704992436276,0,0,0,6.7862927096628,0,0,0,0,14.0300619331285,1.9709864314006,9.4727231789,0,0,0,0,0,0,0.2317440466948,8.8305949179061,0,0,0.4630987076136,1.9526718232419,0,0,0,0,0,0,0,0.4407776576057,0,0,0,0,0,0,6.0760078204945,0,0,0,0,6.1651813690378,0.597639846643499,1.4293235883061,0,0,0,0,0,0,0,0,5.6464879564837,5.1356734741501,0,4.513603118597,4.1486198256657,1.3983821242011,0,0,0,0,0,0,0,7.1888121484259,0,9.2221507804379,8.5924878836135,0,0,0,0,0,0,0,0,0,0,0,0,1.6519827766401,0,0,0,0,0,0,2.8733757243503,3.9547050497412,1.0509923553354,0,0,1.6994097626346,0,0.689177421352898,NA
"60",-5.71125239032942,3.24207947337224,"tissue","islets","63","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_63_IS_doublet_none_F3","2",2,2,0,0,0,0,0,0,0.161509521982001,4.8211803563842,0,0,0.8265138943319,0,0,0,0,0,3.3958201108362,0,0,0,3.8189940379283,0,11.5008819498073,0,2.1245402008266,0,0,0,0,3.55638896706,2.9204523433965,1.5101032706409,0,0,0,7.1695386022069,0,0,0,0,0,0,0,2.5823250721623,0,0,4.6279465726498,0,0,0,0,0,0,0,9.8818679367194,0,0,0,0,0,0,0,0,0,7.1008456942797,0,0,0,0,14.7783014710706,0,7.5800267030565,0,0,0,6.8377739398548,0,0,0,9.0922332427989,0,0,0,0,0,0,0,0,0,0,2.1657474532969,1.770710625511,0,0,0,0,0,0.133371606201599,7.7240302030638,0,0,0,0,7.0940928317801,0.2143230977819,4.5519791576288,0,0,0,0,0,0,0,0,5.5626267422287,8.2677103965314,1.8320100568239,8.2800464915299,6.871573369364,4.8956768931284,0.889739899899901,0,0,0,0,0,0,3.9398390332701,0,4.5344811680587,3.898352031603,0,0,0,0,0,0,0,0,0,0,0,0,2.9415697970391,0,0,0,0,0,0,4.5967404030997,0,0,0,1.0758751793242,0,0,0,NA
"84",-5.16703051227766,2.37572834574773,"tissue","islets","85","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_85_IS_doublet_none_H1","2",2,2,0,0,0,0,1.9376552876553,0,0,1.0773180062677,8.4828436190748,0,0,0,0,0,2.6702235742717,0,2.992471657048,0,0,0,3.9194129619138,0,12.6176502742385,0,0.640951494553502,0,0,4.5679360743912,0,1.6849008216701,0,4.1710101473041,1.2575277845423,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0802336491472,0,0,0,0,0,0,0,6.3651234207196,0,3.7928134882837,0,0,0,6.6938486224455,0,0,0,0,5.4788109252679,0,0.132221781364098,0,12.9496627515928,0.428905413020999,10.2144234625915,0,0,0,1.2937979497487,0,0,0,6.9140416884022,0,0.5486496671457,0,0,0.291612433104198,0,0,0,0,0,8.3278194507239,0,0,0,0,0,0,0,1.2569466837421,0,0,0,0,3.4146411522373,0,3.6887997085187,0,0,0,0,0,0,0,0,6.3659858442972,9.4652684667675,0.191360638837999,7.9916771429189,4.3327833611702,0,2.9665316223722,6.6182908954802,0,0,0,0,1.4626274564632,3.2902411011041,0,7.8538212584837,5.113924111143,0.279698733677801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6358543016235,0,0,1.1758783905532,5.6293491324647,5.9088913592375,0,0,2.0846464105,2.5347830958248,0,NA
"77",-5.17954009670454,3.58750221812322,"tissue","islets","79","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_79_IS_doublet_none_G7","2",2,2,0,0,0,0,0,0,0,4.7914736452516,1.4235027099897,0,0,0,0,0,0,0,6.7459582939161,0,0,0,0,0,12.2231636028229,0,3.4387331992551,0,0,6.6848536595531,0,1.8314209440679,0,4.9170942681104,0,0,0,4.2923013274864,0,0,0,0,0,0,0,0,0,0,5.1398195016443,0,0,0,0,0,0,0,11.8473694252456,11.2059049873437,0,0,0,0,6.8486794272731,0,7.2879300075503,0,0,4.8109761044132,0,0.2306514936875,0,13.4537975081215,0,5.3925830313914,0,0,0,8.5042523520031,0,0,0,6.0480327294833,0,0,0,2.0240037659338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5230779828988,0,0,0,0,5.0079635427447,0,0,0,0,0,0,0,0,0,0,5.6648688246491,7.4820037221754,5.3491909361741,0,0,6.5036537216635,4.4267267799252,6.8078535271562,0,0,0,0,1.5757704344022,3.1063625654434,0,7.3047161065899,7.7386827909569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4596718664442,0,0,0,0,0,0,0,0,3.4073702186882,0,NA
"3",-4.80663376945692,3.24168417536809,"tissue","islets","11","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_11_IS_doublet_none_A11","2",2,2,0,0,0,0,0,0,0,5.8316069404061,3.7133226576355,0,0,0,0,0,0,0,6.7146942137423,0,0,0,8.3345379494054,0,12.4014533161576,0,0,0,0,7.3392424963804,0,0,0,0,0,0,0,2.2695642004555,0,0,0,0,0,0,0,3.2806469879478,0,0,6.4573886685851,0,0,0,0,0,0,3.3738282544994,0,6.8357143325156,0,0,0,0,6.7160209819652,0,5.9562960240774,0,0,5.6180392810278,0,0,0,12.3455974319401,0,8.0045832710711,0,0,0,0,0,0,0,8.3826270007428,0,0,5.5379675814288,2.2422307840642,0,0,0,0,1.1860281894134,0,7.4430787816879,0,0,0,0,0,0,0,0,0,0,0,0,3.5678378898509,0,4.4001836414923,0,0,0,0,0,0,0,0,1.1279431855104,9.4161837682448,0,7.9292590302218,4.9529252902248,7.0849465104276,0,5.9642932265539,0,0,0,0,0,8.2532266627221,0,7.8964263921122,8.3744961698429,0,0,0,0,0,0,0,0,0,0,0,0,0.544019757050801,0,0,0,1.1233711394312,0,0.015236139923001,5.8119652111401,6.2390528314741,0,0,0,0,3.8464803043314,0,NA
"48",-5.60350888866621,2.97380373560979,"tissue","islets","52","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_52_IS_doublet_none_E4","2",2,2,0,0,6.9621625514735,6.5661622002594,0,0,0,0,7.7084137588726,0,2.7271044208742,0,0,0,0,0,0.785290017345801,0,0,0,0,0,11.6545912988133,0,0,0,0,0,0,0,0,5.8388640846715,5.8640222937989,0,0,7.1986318964071,0,0,0,0,0,0,0,3.2432083578849,0,0,0.138182830665301,0,0,0,0,0,0,0,3.6625953507483,8.0758248028329,0,2.5461745135966,0,0,2.110988395134,0,0,0,5.5723045472258,6.3062458895287,0,0,0,15.629812171388,1.6105627792566,7.6820885005312,0,0,0,4.1660360695771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7097311030889,0.353114857326901,0,0,0,0,0,0,6.6395285670829,0,0,0,0,6.4976757063028,0.9281848015201,3.5890755618298,0,0,0,0,0,0,0,0,7.8235624470514,7.6794319965771,4.1104745634772,8.0541623349456,6.1513939523444,0,0,8.3752000602501,0,0,0,0,0,0,0,0,8.643342951277,0,0,0,0,0,0,0,0,0,0,0,0,2.2079308985363,0,0,1.3786073910577,1.7572382972894,0,0,0,5.5238376408016,6.5490289618099,0,0,0,3.1485040766392,0,NA
"39",-5.28970235485273,3.30832932078435,"tissue","islets","44","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_44_IS_doublet_none_D8","2",2,2,0,0,0,0,0,0,0,0,6.5899404777345,0,8.9029721944908,0,0,0,0,0,1.2363286287249,0,7.0144476930577,2.6648479061515,7.0224301566304,0,12.6088789440621,0,0,0,0,6.7694058995694,0,0,0,8.4082411934122,0,0,0,6.221406345855,0,0,0,0,0,0,0,0,0,0,2.0679394448598,0,0,0,0,0,0,5.044960652539,1.5648525195405,12.2358469705874,0,0,0,0,6.1059749732703,0,0,0,8.4833047244037,4.9361507396185,0,0,0,16.9326223786159,0,9.7423842320012,0,0,0,0,0,0,0,9.149071133639,0,0,5.9270348795997,0,0,0,0,0,0,0,6.6338035675262,0,0,0,0,0,0,0,0,0,0,0,0,6.7832115111058,0.100400005641202,0.2009284990379,0,0,0,0,0,0,0,0,6.1509362658844,8.1267557649793,2.2174641425811,7.2708553170612,0,2.8526756185563,5.3376507714598,7.1435076276136,0,0,0,0,0,0,0,0,7.9376101431875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.846917188679,3.2292043681751,0,0,0,0,0,NA
"16",-5.12043934959608,3.86338493907048,"tissue","islets","23","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_23_IS_doublet_none_B11","2",2,2,0,0,0,3.6604594302573,0,0,0,0,6.0955595876309,0,0,0,0,0,0,0,5.8259597989459,0,0,0,3.6823710428995,0,12.3098089597273,0,0,0,0,0,0,0,0,0,0,0,0,5.8081600275858,0,0,0,0,0,0,0,3.6077481426124,0,0,2.4991962986717,0,0,0,0,0,0,0,10.2221853396084,9.9808150882723,6.7712716026139,0,3.4888822861915,0,3.5377021381297,0,0,0,0,0.319369081305499,0,0,0,15.1852206733059,0,6.2324690331584,0,0,0,8.2258870545354,0,0,1.4736963915694,9.6487666566963,0,0,6.9553821273678,0,0,0,0,0,0,0,7.166344823433,0,5.0648566595937,0,0,0,0,0,5.9510401247935,0,0,0,0,0,0,4.2915958528117,0,0,0,0,0,0,0,0,8.540307597272,8.3553294387219,2.2964532602454,0,0,8.3047632967439,5.9434022712729,5.3743570186914,0,0,0,0,0,6.2188183929811,0,3.6122078709335,8.370670251328,0,0,0,0,0,0,0,0,0,0,0,0,2.9758645502689,0,0,0,0,0,0,2.4296337260379,3.9084155537753,0,0,0,0,3.6828103641105,3.6003368126486,NA
"20",-4.63096231121259,3.72491667353703,"tissue","islets","27","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_27_IS_doublet_none_C3","2",2,2,0,8.0409148499275,0,0,0,0.105755462842001,0,0,9.1294760555269,0,0,0,0,0,0,0,5.6235273283479,0,0,0,6.7975019618203,0,12.3773060609702,0,0.317947108031799,0,0,1.2218504499421,0,3.0025969940862,0,4.7984783726087,0,0,0,6.9525743475884,0,0,4.6622444211815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8550363129682,10.9504678512777,0,1.3818032443647,0,0,5.2894295902463,0,6.4278686622216,0,0,5.0090045690404,0,0,0,13.1954978509502,0,10.1164638727841,0,0,0,7.8411499024027,0,0,0.223569454528999,9.5870935033419,0,0,0,4.6184468532962,0,0,0,0,3.5551477757965,0,3.3186811762056,0,0,0,0,0,0,0,7.2380156273278,0,0,0,0,6.4262498851186,0,6.5679678400737,0,0,0,0,0,0,0,0,6.2303220783705,8.6833847773493,2.2240907122603,0,0,8.0079351543769,0.7411294866011,6.6150999355155,0,0,0,0,0,7.0316471459855,0,2.8375256012332,7.0628425471169,0,0,0,0,0,0,0,0,0,0,0,0,1.4785158392017,0,0,0,0,4.7109570929762,0,2.9719574399147,7.1588207108353,0,0,0,0,0,0,NA
"32",-4.72835749286848,3.327316976424,"tissue","islets","38","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_38_IS_doublet_none_D2","2",2,2,0,0,0,9.6300421359284,0,0,0,6.3713797462709,7.2919721496807,0,4.754452030621,0,0,0,0,0,7.9365684335312,0,0,0,7.6663223802066,0,12.8118075489978,0,0.952921884814,0,0,0,0,1.5167364190701,0,2.4275805802,0,0,0,6.9291631597798,0,0,4.5409782721255,0,0,0,0,0,0,0,5.0973885947276,0,0,0,0,0,0,0,0,0,0,0.450960027640701,4.8121091727478,0,0,0,8.1674443996431,0,5.2352464225109,4.1445306880955,0,0,0,15.0410297335635,2.6582188723808,7.0467371713185,0,0,0,8.1001323282808,0,0,0,8.210843355358,0,0,0,2.487673944944,0,0,0,0,0,0,0.0361205359447005,1.0277178124844,0,0,0,0,0,0,6.1243017555822,0,0,0,0,1.9048253441213,0.744096654106102,4.5135029003435,0,0,0,0,0,0,0,0,0,9.43305793133,1.0482374833452,7.2158604319804,6.6402305633517,1.5606109718735,6.3267521367417,7.3104583043443,0,0,0,0,1.6511030260198,7.4168170823744,0,7.4182089605677,8.1683810539994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3155472538501,0,0,0,3.9677336014484,5.3948249128966,7.4825176956233,0,0,0,0,0,NA
"11",-4.96441000599104,3.05741522395207,"tissue","islets","19","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_19_IS_doublet_none_B7","2",2,2,0,0,0,0,0,0,0,4.3911408429963,7.512947714375,0.259579309798099,0,0,0,0,0,0,6.92045197315,0,0,0,0,0,13.0289237430163,0,5.4461930670142,0,0,2.44763118193,0,0.0418480394158003,0,0,0,0,0,3.5209136922855,0,0,0,0,0,0,0,0.993658949826202,0,0,4.3912263765753,0,0,0,0,0,0,0,6.7726240537901,8.8099041764567,0,3.1506555158834,0,0,7.5330848332861,0,7.3032875173259,0,7.1500667014426,5.8776602062866,0,0,0,13.5659429130015,3.5259116024962,9.9839724201913,0,0,0,8.8074007109981,0,0,0,8.1147474480769,0,0,2.0403186446155,3.0650514978666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.659859689634,0,0,0,0,8.3959075745158,0,0,0,0,0,0,0,0,0,0,0,9.2367471256578,1.9837070650847,6.1270386184449,5.5806227079714,7.8760056950676,0,7.1876358524575,0,0,0,0,0,8.7745662223265,1.7694197179624,9.2618431914997,8.8875323614179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8339249924676,0,0,0,3.8362272266193,5.7821236037281,3.1238877398641,0,0,3.5900323713334,0,NA
"78",-4.33571189541059,3.37940046870305,"tissue","islets","8","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_8_IS_doublet_none_A8","2",2,2,0,0,0,0,8.4325571001683,0,0,0,8.868684691992,0,8.284484439162,0,0,0,0,0,5.5931536315121,0,0,1.8424110628503,7.4008945898983,0,13.2162942566811,0,0,0,0,5.8654232986716,0,0,0,0,0,0,0,4.7806566021917,0,0,3.8231102559444,0,0,0,0,0,0,0,6.680348585406,0,0,0,0,0,0,3.9773204346815,0,11.6234636235813,2.8928729079437,0,0,0,7.1333710005574,0,5.0554371101751,0,4.377318645084,4.7299108243813,0,0,0,14.4375112829115,0.177975424460801,8.3809842184229,0,0,0,9.0680318059243,0,0,1.8752186789067,9.0039008943504,0,0,5.1830169486538,0,0,0,0,0,0,0,7.4367933463574,0.359523156152601,0,0,0,0,0,0,4.8095163235966,0,0,0,0,6.6148987317085,0,5.2786011227797,0,0,0,0,0,0,0,0,7.4703840755704,9.0880666499216,0,0,2.2389806403467,7.8219418782622,3.0815858284717,1.1209882878893,0,0,0,0,0,6.05944483475,0,8.1193214158808,7.4155726051991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2701399710249,0,0,0,0,1.1869578056641,6.0563218588228,5.8464599242219,0,0,0,2.6763204900803,0,NA
"73",-5.37621921199995,2.61133024775578,"tissue","islets","75","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_75_IS_doublet_none_G3","2",2,2,0,6.3094372002679,0,1.6561698280359,9.9478071388406,0,7.0599961269536,0,7.8480668713096,8.0817157820155,12.1253784268432,0,0,0,0,0,5.373626286659,3.1303598389892,0,0,6.9270872180782,9.3026662553386,12.90944758402,0,4.1018319421889,0,0,4.479987328149,0,0.2819381309377,0,5.8735923330114,2.2804656443977,6.8316276878199,0,9.6721481956235,0,0,3.0877891304557,0,0,0,0,0,0,0,7.8609268143435,0,0,0,0,0,0,2.8503449088964,1.2787844546948,1.4151727281982,5.2154653990862,2.3087490717845,0.317848217002499,0,3.3850820582934,0,0,0,6.9251292467317,0,0,0.2301374058103,0,18.1916576178975,0,9.0685579469011,0,0,0,0,0,0,0,7.3415278073284,0,0,5.4185392873423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8749402502124,0,0,0,0,0,0,0,0,0,0,0,9.1302385108552,2.223062628379,0,1.3655965215417,7.6803638064622,0,0,0,0,0,0,0,6.5725488188632,0,6.9549379244944,8.1769833090137,0,0,0,0,0,0,0,0,0,0,0,0,1.9494217391062,0,0,1.4548050354007,0,0,0,0,0.933423838383,5.2851958184083,0,0,0,0,0,NA
