"","cellSource","probe","age","SPA","SPAM","SPAMcell","cellType","kmeans.cluster","ADAMTS2","CD3E","CXCR4","RAC2_2","RAC2_1","RPL13A","FYN","TNFAIP3","CD53","CD44","B2M","GAPDH","JAK1","IL7R","CD52","TGFB1","CDC42_2","CDC42_1","STAT5B","NFKB1","TNFRSF1B","HIF1A","ZAP70","FURIN","IRF1","CD28","ITGB2","TCF7","CD8A","IFNGR1_2","STAT3","IFNGR1_1","CTNNB1","STAT4","CCR2","LY6E","TGFBR2","ITGAL","IFNG_2","IFNG_1","FFAR2","RAC1_2","RAC1_1","CXCL10_2","ANG","IL25","BCL2","STAT1","ISG15","IL12RB1_1","CCL24","CD40","IFIT3","PDCD1_2","PTEN","THBS1","IFI44","CMA1","IFIT1","GSK3A","CCR6","REG3G","CXCL10_1","CXCL2","F2R","LGALS3","CTLA4","IRF9","CCR3","CCR5","MMP28","JAK2","HMGB1","ITGA4","ICOS","IFNAR2","ICAM1","IL4R","TPSB2","RORC","CCR7","IRF4","SOCS3","GATA3","TNF_2","ITGB1","FZD1","BCL6","IL12RB1_2","PI3","IL1B","IL22","IRF2","VAV1","NR4A1","CXCR3","VEGFB","ZEB2","IFI44L","TNF_1","TNFRSF1A_2","TNFRSF1A_1","F2RL2","CCR4","GSK3B","NLRP3","CCL8","TYK2","TBX21","IFNAR1","GRN","CFH","OSM","C3_2","C3_1","IRF7","CCL3","CEACAM1","IL2RA","CAMP","CSF1","EGR2","LRP6","PTGES2","APP","WNT1","TRAF3IP2","FNDC4","PDGFA","TRAF2","PDGFB","CCR1","EGR1","AREG","TSPAN2","FGF9","MMP9","HLA.DRA","FOXP3","CSF2","PPARA","IL21","MMP25","CD274","LEF1","IL26","CD4","TGFA","PDCD1_1","ATOH8","HMOX1","JAG1","CRISPLD2","AIM2","IL2","IL4","HGF","NPNT","PPARGC1A","VEGFA","ENG","TGFB3","P3H4","IL10","IL17A_2","IL5RA","C5_1","C5_2","HBEGF","MMP2","TNFRSF21","RHO","IL17A_1","MMP24","IL1A","FGFR2","SDC1","CSF1R","CXCL9","DEFB1","ECM1","EGFL6","F13A1","IGF1","IL3","IL5","IL7","LRP5","PPARG","SYK","VEGFC","VWF","cohort"
"278","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_3R-I-CO-RECT-IEL_MAIT_5OPRU_H8",2,0,10.33862738,13.92966376,10.22846203,9.37154011,12.05144533,12.41846484,14.152318374,9.12506082,7.8150653,13.91194156,11.98212635,11.72091264,12.34452087,11.58333267,11.0764093,11.79719357,11.14234573,9.15958408,7.5580427,8.10247116,10.49637396,9.26937057,10.30754556,0,7.25813972,3.41152376,3.22716346,5.86484233,11.24715315,9.78023863,10.59753116,10.14100935,8.76180909,0,6.52234432,6.50805352,8.05047605,0.64771966,0,9.74444374,11.12133637,10.02143093,2.63039772,8.81345247,8.58600158,9.24139065,6.72913906,6.10494587,7.98926587,3.75079361,7.51799295,8.44437881,11.45523073,8.01048734,10.83072677,9.09082175,7.90722355,8.43225461,6.8056613,9.67755552,5.1450752,4.49038597,4.7332169,10.3824609,7.27869989,9.98322766,6.88630544,7.02112685,0,5.81658263,2.15386646,2.88907157,4.41881484,6.84781184,0,6.09868422,9.18060269,5.45710979,6.21431169,7.74009619,11.62789543,4.46747891,6.37527215,6.30299692,8.7439802,5.48455659,0,2.51576722,2.67995585,0,0,6.32389822,7.20189909,0,7.47197142,3.55631123,8.2221893,0,1.75884745,0,0,0.186454470000001,8.88690895,8.88884224,0,0,3.45700672,0,0,4.98808815,0,3.04651268,0,0,0,3.10464428,5.16369244,0,0,6.75810296,8.81049791,0,0,0,0,5.00363135,0,8.44825269,0,0,0,0,0,0,6.90537256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3740401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"242","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_3R-I-CO-RECT-LPL_MAIT_5OPRU_D11",2,0,11.17527418,16.933325239,11.49690235,11.31931974,13.30303982,11.53458404,16.418362121,9.99815453,10.51660714,15.141627597,11.16466265,9.3953321,15.183650172,9.98087455,9.21934429,12.54370981,12.44072254,8.59728824,10.49081503,4.86635488,8.8996848,9.97916663,10.93730579,10.59356471,0,6.252408,5.94388307,5.86496054,12.96235765,7.98067657,12.75664861,10.82681721,9.0632469,0,7.50000354,10.3930506,9.61651232,0,0,8.47945215,9.00347438,8.62303753,7.25585729,8.97175995,9.06978386,10.2268132,7.65744195,0,8.9421793,3.39049245,8.42488141,9.20597367,6.83301616,0,12.31210275,10.62564484,8.70990907,4.05504483,0,9.31408519,8.07285559,7.88945284,4.10624073,8.15529673,7.6581816,9.34266194,7.89159723,9.27137154,9.65842304,3.58992317,2.32420997,0,0,8.40394484,6.09091039,8.3121446,0,0,0,7.99204757,0,7.33263468,9.02340914,5.42733763,8.11158073,7.86041101,7.56755665,3.7570509,4.07108074,0,5.19818996,9.2023012,9.15615782,0,6.40637575,0,0,0,0,0,0,2.79684484,11.13143927,8.78643496,5.53399747,0,4.03439708,0,0,0,0,0,0.669187659999999,2.11082847,0,5.64844124,0.89814076,7.11839721,0.439792149999999,0,0,0,7.91077016,8.31797532,2.0543279,7.07949359,0,9.60152328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90714476,0,0,0,0,0,4.08266534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"275","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_3R-I-CO-RECT-IEL_MAIT_5OPRU_E8",2,0,10.26153658,14.917744222,10.37906837,7.9937562,13.58274827,8.99726497,14.766826896,9.76648339,10.18057926,14.471580065,11.62866378,10.85232421,14.474718984,10.25818135,8.28138171,12.01211541,11.04727827,8.51574314,8.26399061,7.36602372,0,8.02311643,6.81747005,10.49793321,11.47321723,8.04637747,7.8025189,7.87530231,13.25395915,9.11699451,12.55402638,10.26871676,0,7.981645,9.66141204,10.43823134,8.5401413,6.9269376,8.01774214,8.04892184,9.41822327,7.85764458,6.33246609,8.2634291,8.76214659,8.90761577,9.61794113,5.19028516,5.80322459,6.42537994,9.00713961,8.66246646,9.69168033,8.22887382,9.48624782,9.37234651,8.78925897,8.75610725,6.77015554,8.47743359,8.02199468,5.87045553,6.42738856,10.20199146,7.86812836,10.9355327,8.59537702,7.83590657,7.06695145,7.41722952,4.74559133,8.44495424,0,11.94661941,0,8.00898803,0,6.2366617,0.0699122900000013,8.2793053,6.48266065,7.79793388,0,8.48350985,9.68626948,8.85585734,11.08838579,0.524586970000001,4.87673385,0,2.90173427,6.05928117,4.09079316,8.17244172,8.33624096,4.09807552,0,0,1.19736258,0,0,2.67844741,9.62406604,0,0,0,5.08005671,0,0,6.02679995,0,0,0,0,0,0,0,0,0,8.65499056,0,0,0,0,0,0,0,0,0,0,0,7.34875239,0,0,0,0,0,0,0,7.28797047,0,0,0,0,4.47824082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58758571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"365","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_2W-UI-CO-DESC-LPL_MAIT_5OPRU_C5",2,0,10.62552999,13.35396202,11.04603538,10.57328673,12.96105131,11.63995075,13.28337213,9.25903979,11.41193965,15.058689669,11.79030232,10.41485924,13.4065194,9.32347845,11.27027284,12.4260611,12.30086565,9.89704191,13.21166489,7.84727898,10.27235865,8.78030304,10.59983125,0,10.08449374,7.63032214,8.03499385,7.26480276,11.72065496,8.78034356,11.41485414,10.49254953,8.66140256,0,7.22909376,7.4236006,0,0,0,9.25878424,10.48837524,10.10127847,6.06508805,9.38914627,9.04362964,6.72818687,0,5.79970392,0,6.08582376,8.20580963,6.54008654,6.91321609,0,12.96807919,8.67278745,8.58971087,8.01931473,0,6.07409388,6.79875091,6.11920747,5.51133702,9.0412144,6.14618102,10.77490482,6.72425512,8.30394906,8.51417693,6.70353138,5.47183383,8.40966699,0,0,0,8.36638919,7.91708767,5.96865779,8.42804774,8.87225654,0,5.85497668,7.61384138,8.65864986,0,8.8117543,7.98109186,0,3.65001553,0,1.50183345,0,8.82912769,7.75009943,8.60329203,7.8867579,10.16067547,0,8.39715611,6.79065859,6.77565409,1.07384899,10.0683213,6.72678887,6.25310683,0,5.40414174,0,0,7.67065361,0,0,0,0,0,0,2.20893523,0,0,0,0,0,0,7.16306278,0,0,0,10.13192709,7.18238887,0,0,0,6.92724408,0,10.1833191,0,0,0,0,7.91151983,0,0,0,0,0,0,0,0,0,0,8.08702899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11185306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"335","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_2W-UI-CO-DESC-LPL_MAIT_5OPRU_G4",3,0,0,0,1.79421406,0.469874560000001,5.34153201,0,9.86766489,0,0,7.21659218,7.63211101,0,0,0,0.371982020000001,8.88895463,9.40531993,0,0,0,0,0,6.01120803,0,0,0.151767270000001,0,0,8.93618937,0,9.27690353,0.16622843,0,0,4.13525399,0,0,0,0,7.23086168,4.33303741,3.93301223,0,4.94374617,6.45322498,0,0,0,0,0,7.14170991,6.32628074,0,0,4.3788388,6.52103463,0,8.17663747,0,7.23853372,0,0,0,5.39517097,5.63097725,0,0,0,0,0,7.07756309,7.44121596,0,0,0,0,0,5.71768408,7.09950676,0,0,0,0,3.9184714,0,0,0,0,0,2.37513081,2.35179501,0,0,0,0,0,0,6.92410133,2.45323491,0,0,0,10.90094849,0,0,0,1.21658151,0,0,4.1515376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"52","blood","RUS013","blood","blood.RUS013.blood","blood.RUS013.blood.FR","blood.RUS013.blood.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_BL_MAIT_5OPRU_C12",3,0,6.57648757,1.48641327,0,0.60064204,6.0292529,0,0,0,0,8.11989986,5.29786559,0,0,0,0,8.67038483,8.75587415,0,0,0,0,0,0,0,0,0,0,0,6.91554906,0,7.13387664,0,0,0,0,0,0,0,0,6.18405527,8.13334636,7.53157826,4.18878319,8.38974099,0,6.52534919,0,0,0,2.69522128,6.6383414,7.88217024,2.56676305,0,7.71835026,7.45269008,6.63913834,0,0,0,5.66712271,4.84490398,4.10312605,8.06477027,0,6.94021755,0,6.8884041,0,5.09981125,4.39789848,3.93640633,0,0,0,5.7058838,0,0,0,6.4767327,0,0,0,3.77936243,0,0,0,0,2.50019875,0,0,0,0,0.564306779999999,5.93607834,0,0,0,0,0,0,0.779267539999999,9.12207779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"121","tissue","RUS012","infl","tissue.RUS012.infl","tissue.RUS012.infl.FR","tissue.RUS012.infl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_2R-I-CO-DESC-LPL_MAIT_5OPRU_D4",3,0,0,0,0,0,0,0,0,0,0,0,8.41936929,0,0,0,0,8.56604656,8.27182901,0,0,0,0,0,1.25596332,0,0,0,0,0,7.66220358,0,7.58354284,0,0,0,6.37065215,0,0,0,0,7.92483807,5.04095395,4.24434573,7.64912775,7.49722335,8.13293175,6.55581709,0,0,0,2.92053314,0,7.62254277,8.1463099,0,7.64516534,0,7.54501641,8.08966899,0,8.27773249,0,6.40759837,4.29206453,0,0,8.49436363,7.84669136,0,0,4.15555668,4.72934914,0,0,0,0,5.14688207,0,7.40878292,0,0,0,0,0,4.613429,0,8.28939178,0,0,0.259366199999999,0,0,0,0,0,0,0,0,0,0,0,0,0,10.15610976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12821233,0,0,0,0,0,0,0,5.22325284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"281","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_3R-I-CO-RECT-LPL_MAIT_5OPRU_B10",3,0,0,0.416153520000002,0,0,5.77202694,0,0,0,0,0,5.1969278,0,0,0,0,10.03672896,9.2717576,0,0,0.637064670000001,0,0,0,0,0,0,0,0,7.46359214,0,6.83606311,0,0,0,3.28276018,0,0,0,0,0,1.51700915,1.2031659,5.55488955,8.72057935,8.63066728,0,0,0,0,0,7.029367,8.68313338,8.59597389,0,9.18635066,7.84934906,8.50925346,8.3120091,0,6.88299108,6.86841228,6.28932998,4.41837767,9.22868976,0,8.65677435,6.16623446,8.21000537,0,5.97424141,4.228326,7.26043674,0,0,0,0,0,0,0,7.59810546,0,0,0,3.17206372,0,0,0,0,3.08933751,0.358599389999998,0,0,0,0,0,0,0,0,0,0,0,2.51210005,9.53803329,0,0,0,0.176474349999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"301","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_1W-UI-CO-SIGM-LPL_MAIT_5OPRU_A2",3,0,0,0,0,0,7.15817137,3.92187229,0,0,0,0,6.45332636,0,0,0,0,9.35772643,10.0943347,0,0,0,0,0,0,0,0,0,0,0,8.50682867,0,9.2552559,0,0,0,0,0,0,0,0,0,7.53208272,8.21474106,3.00913961,7.23240091,0,0,0,0,0,3.71376262,8.76970826,9.2893964,4.95458202,0,2.51680889,10.29994651,6.02276682,8.36778283,0,8.72577125,5.11837861,5.32094575,0,7.9557416,0,7.27948045,0.886739120000001,7.49178223,0,4.91496378,7.00742994,0,0,0,0,5.65577326,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01950195,4.17456341,0,0,0,0,0,0,0,0.686519350000001,0,0,0,10.47005145,0,0,2.07780831,4.90919259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97604431,0,0,5.0398281,6.57409681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751667560000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"148","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_F5",3,0,0,0,0,0,4.93767828,0,8.69795777,0,6.77859436,0,7.39056977,0,0,0,0,8.82460599,8.23735375,0,0,0,0,0,6.02857373,0,0,0,0,0,8.55245493,0,8.47401845,0,0,0,0,0,0,0,0,8.60854839,6.76276082,6.87246792,6.63438286,0,8.8491652,0,0,0,0,0,0,8.09785564,8.02093639,0,9.09345507,6.45254841,0,3.88050979,0,2.22468966,2.28432059,6.32222148,0,2.74257985,0,0,8.01931917,4.61476059,0,0,0,0,0,0,0,6.75053587,0,0,0,0,0,0,4.82355814,5.7686541,0,0,0,0,1.60241017,0,5.18930348,0,0,0,0,0,0,1.12190304,6.67652007,0,0,0,11.34695235,0,6.13568624,0,5.19942636,0,0,6.25117132,0,3.42292513,2.29221794,2.80821092,0,0,0,0,0,0,0,0,0,0,0,0,3.64789691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16422646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"203","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_2W-UI-CO-ASCN-LPL_MAIT_5OPRU_H8",3,0,0,7.55634174,0,0,6.84168124,0,0,0,0,0,8.40325416,0,0,0,0,7.86022534,7.63749537,0,0,0,0,0,6.3996015,0,0,0,2.58292219,0,7.96509779,0,7.36890737,0,0,0,0,0,0,0,0,8.87887394,7.80623489,6.96960044,0,8.90236639,8.41169336,0,0,0,0,0,6.12825509,8.21634319,0,0,0,8.7914389,7.71010085,8.34915934,0,7.49611507,5.177377,0,1.42341427,7.09293505,0,8.43173732,6.30300967,7.92308059,0,4.84962681,5.02305561,7.972414,0,0,0,0,0,6.67557836,0,8.25310185,0,0,0,0,0,8.42509521,0,0,0,0,0,0,0,0,4.94609037,0,0,0,0,0,0,0,10.26948187,0,0,0,0,0,0,2.95028706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97518555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"317","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_1W-UI-CO-SIGM-LPL_MAIT_5OPRU_G1",3,0,0,1.48125484,0,0,7.0337985,0,7.83649797,0,0,0,6.34337173,0,0,0,6.8633907,9.3326787,9.53568766,0,0,0,0,0,0,0,0,0,0,0,8.22172192,0,8.39328361,0,0,0,0,0,0,0,0,8.63190313,7.43138782,7.60375593,6.84546667,5.69399448,6.73050346,0,0,0,0,2.60569767,0,0,0,0,2.28053524,9.37699643,6.68770309,1.2960152,0,7.68896218,0.583564849999998,8.25190122,0,0,0,9.68176962,6.99339793,8.45628968,0,5.93973671,4.97635944,8.15941453,0,0,0,6.83318622,0,2.63800116,0,7.65899309,0,0,0,0.534636500000001,0,0,0,0,0,0,0,0,7.32128739,0,0,0,0,5.56927366,0,0,0,0,11.0908715,0,0,1.15171323,2.55662888,0,0,0,0,0,0,1.14494018,0,0,0,0,0,0,0,0,0,7.62352341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87527004,0,0,0,0,0,0,0,0,0,0,0,3.59626451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"96","tissue","RUS012","infl","tissue.RUS012.infl","tissue.RUS012.infl.FR","tissue.RUS012.infl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_1R-I-CO-DESC-LPL_MAIT_5OPRU_B1",3,0,0,8.49914139,0,0,5.27231049,0,0,0,0,0,6.56119777,7.90811063,0,0,0,10.35571896,9.60953826,0,0,0,0,7.82304512,6.91724941,0,0,0,0,0,9.10348229,0,8.17687236,0,0,0,6.38577705,0,0,0,0,9.09948067,0,0,5.07755509,0,0,6.92018716,0,0,0,0,7.92559654,8.37878706,0,4.4672295,0,8.85951381,7.95858249,7.94551727,0,8.49317376,8.18910809,3.71066301,5.35764197,0,0,8.87733661,0,0,0,6.67916285,4.91791491,0,0,0,0,5.80837358,0,7.25460683,0,7.92168589,0,3.8795028,0,6.8651693,0,0,0,0,1.91050551,2.1640845,0,0,0,1.29706959,0,0,0,0,3.64491969,0,0,0,9.50151797,0,0,0,1.20279442,0,0,7.77366401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29973431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"248","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_3R-I-CO-RECT-LPL_MAIT_5OPRU_G11",3,0,0,6.30684809,0,0,2.75160797,0,0.235209279999999,0,0,7.1601811,7.92079562,0,4.28883203,6.07410039,7.4219943,9.57983072,8.14781303,0,0,0,0,0,0,0,0,0,0,0,9.31258557,0,8.19672875,0,0,0,0.841834049999999,0,0,0,0,0,6.6683584,5.77189329,3.88931217,7.64527299,7.98310558,0,0,0,0,4.1845949,3.19385083,7.1225387,6.89655462,0.467788980000002,0,1.58430987,2.47417285,5.15055959,0,5.35015904,0,3.53145211,0,8.18570056,0,8.89801721,8.2786812,4.59495287,0,0,0,5.34032234,0,0,0,1.02227191,0,7.76385088,0,7.79303239,0,5.13878328,0,6.0727549,0,0,0,0,0,4.91213021,4.83918071,0,0,0,5.63909959,0,0,0,0,0,0,0,10.12235484,0,5.46350005,5.81999263,0.86585565,0,0,0,0,0,0,0,0,0.304756009999998,1.15146451,0,0,0,0,0,0,0,0,0,1.93354574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01180797,0,0,0,0,0,2.06085781,8.15680623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"251","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1R-I-CO-RECT-IEL_MAIT_5OPRU_A6",3,0,0,0,0,0,5.07333115,0,0,0,0,0,1.94106018,0,0,0,0,9.46942658,8.76042721,0,0,0,0,0,0,0,0,0,0,0,7.54170848,0,7.26556472,0,0,0,3.45225534,0,0,0,0,8.2137241,7.22375748,6.46926046,4.12512894,8.25739315,8.25472538,6.89307536,0,0,0,6.9629358,3.4936591,7.99647889,7.93924405,0,8.40931032,6.31160994,7.73735088,8.2122176,0,7.32685556,6.28758984,4.92016021,4.04679768,8.18091755,0,8.41725613,7.33551655,7.88196746,0,6.31724286,2.91266212,5.9816526,0,0,0,0,0,5.8309523,0,4.05945992,0,0.30124108,0,5.59412436,0,7.47965836,0,0,3.51964295,0,0,0,0,0,7.25210855,0,0,0,3.00137916,0,0,0.533572629999998,9.22873914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"333","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_2W-UI-CO-DESC-LPL_MAIT_5OPRU_F5",3,0,0,7.75392645,0.6068301,0,7.7484782,0,0,0,0,0,5.63099577,0,0,0,0,9.48270197,9.4702838,0,0,0,0,0,0,0,0,0,0,0,8.87436762,0,9.01403026,0,0,0,3.29903779,0,0,0,0,8.9322673,7.94247983,8.37661694,5.59042263,5.5256766,6.90672493,7.03779577,0,0,0,2.66750754,2.80071774,9.19415129,7.27143376,0,0,8.56406343,4.20008619,0,0,6.96773565,6.66588204,7.08879363,0,2.07123034,0,7.99297377,8.18264566,7.98969703,0,4.61238459,4.40458818,7.06390372,0,0,0,0,0,0,0,3.15174008,0,3.50766717,0,1.17413393,0,4.1675085,0,0,0,4.87490876,3.83729514,0,0,2.4461235,6.79780274,0,0,2.59557588,2.48681358,0,0,3.84514041,11.11083286,0,0,0,3.12846513,0,0,4.8436771,0,3.98424764,0.173498630000001,1.70163256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"247","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_3R-I-CO-RECT-LPL_MAIT_5OPRU_G10",3,0,0,6.00706189,1.3764807,1.11687613,4.16711456,7.53424727,9.21724205,0,0,0,7.19941384,0,0,0,0.39981002,9.35586665,9.33603074,0,0,0,0,0,6.23229607,0,0,0,0,0,9.06328315,0,8.9405354,0,0,0,0,0,0,0,0,8.38586168,7.88735474,7.77813555,0,7.14171269,7.79209343,7.07289726,0,0,0,2.30982265,0,8.28975423,5.9088349,0,0,9.54344191,7.77592351,0,0,0,5.89256378,0,0.664907280000001,3.51822843,6.61009213,7.87166294,8.06982726,8.14098475,0,4.82159428,0.206327349999999,7.15350825,0,0,0,5.51660962,0,5.30118796,6.24576129,6.89932249,0,2.31622029,0,0,0,0,0,0,0,0,2.41507428,0,0,0,0,0,0,0,0,0,0,0,11.05512283,0,1.99446017,3.45493967,1.77813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26289215,0,0,0,0,0,0,0,0,6.98184168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
