"","cellSource","probe","age","SPA","SPAM","SPAMcell","cellType","kmeans.cluster","kmeans.cluster.1","ADAMTS2","CD3E","CXCR4","B2M","FYN","RPL13A","RAC2_1","CD53","IL7R","RAC2_2","CD44","TNFAIP3","CDC42_2","JAK1","CDC42_1","GAPDH","TGFB1","CD52","NFKB1","STAT5B","HIF1A","ZAP70","TNFRSF1B","FURIN","IRF1","CD28","CD8A","CTNNB1","THBS1","STAT3","TCF7","IFNGR1_2","STAT4","IL25","TGFBR2","REG3G","RAC1_2","LY6E","RAC1_1","CMA1","ITGB2","FFAR2","CCL24","IFIT3","IFNGR1_1","ITGAL","CXCL2","ANG","CCR7","CD40","CCR6","BCL2","CCR2","F2R","CCR3","CXCL10_2","PDCD1_2","IRF9","IL12RB1_1","MMP28","IFIT1","ICAM1","FZD1","GSK3A","PTEN","IL1B","IFI44","ISG15","CTLA4","PI3","TPSB2","HMGB1","CXCL10_1","SOCS3","TNF_2","IL22","CXCR3","STAT1","ICOS","ITGB1","RORC","IFI44L","JAK2","NLRP3","ITGA4","GATA3","CCL8","TNF_1","IFNAR2","CCR5","IRF2","NR4A1","CEACAM1","CCL3","LGALS3","IL4R","C3_1","C3_2","ZEB2","CAMP","IL12RB1_2","GRN","F2RL2","BCL6","FNDC4","IRF4","VAV1","LRP6","VEGFB","WNT1","IFNAR1","TBX21","TYK2","GSK3B","TNFRSF1A_1","TNFRSF1A_2","OSM","IRF7","CCR4","CFH","PTGES2","IFNG_2","IFNG_1","IL2RA","CSF1","EGR2","FOXP3","APP","TRAF3IP2","CSF2","PDGFB","PDGFA","EGR1","CCR1","CD4","AREG","TRAF2","IL26","TSPAN2","AIM2","MMP25","CD274","LEF1","PPARA","TGFA","FGF9","ATOH8","IL17A_1","MMP9","HLA.DRA","P3H4","CRISPLD2","PDCD1_1","SDC1","TNFRSF21","IL17A_2","IL1A","IGF1","HGF","NPNT","PPARGC1A","IL10","RHO","JAG1","TGFB3","C5_2","IL21","ENG","IL5RA","IL4","HMOX1","C5_1","VEGFA","IL2","IL3","MMP2","HBEGF","MMP24","FGFR2","CXCL9","IL7","CSF1R","DEFB1","ECM1","EGFL6","F13A1","IL5","LRP5","PPARG","SYK","VEGFC","VWF","cohort"
"235","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_B5",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8803775,0,0,0,0,0,0,0,0,0,0,0,0,8.59425137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81501953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58140904,0,0,0,0,0,11.32778319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899260529999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"36","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_H9",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.12234276,0,0,0,0,0,0,0,0,0,0,0,0,8.68390537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08921006,0,0,0,0,0,10.75827204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23753973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"26","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_E10",3,3,0,0,0,0,0,0,1.98771866,0,0,2.46438802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66976957,0,0,0,0,0,0,0,0,0,0,0,0,9.26126866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.19315985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490223799999999,0,0,0,0,0,1.99146785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"233","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_A5",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.55110661,0,0,0,0,0,0,0,0,0,0,0,0,8.237912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188138290000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92342372,0,0,0,0,0,11.05167326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43274929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"159","tissue","RUS012","infl","tissue.RUS012.infl","tissue.RUS012.infl.FR","tissue.RUS012.infl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1R-I-CO-DESC-LPL_MAIT_5OPRU_C1",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26716439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50617822,0,0,0,0,0,0,0,0,0,0,0,0,9.05133771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589382359999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49031347,0,0,0,0,0,11.0780138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522139899999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"426","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_2W-UI-CO-DESC-LPL_MAIT_5OPRU_E5",3,3,0,0,0,0,0,4.71294133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.73000838,0,0,0,0,0,0,0,0,0,0,0,0,8.7873927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17166251,0,0,0,0,0,11.05863555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22727246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"261","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_2W-UI-CO-ASCN-LPL_MAIT_5OPRU_F7",3,3,0,0,0,0,0,0,0.47622123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.55669771,0,0,0,0,0,0,0,0,0,0,0,0,9.16929256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75540474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22546072,0,0,0,0,0,11.39617827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.618353469999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"302","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_1R-I-CO-RECT-IEL_MAIT_5OPRU_E6",3,3,0,0,0,0,0,0,0.0991563500000012,0,7.61113306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4019773,0,0,0,0,0,0,0,0,0,0,0,0,9.35038785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91902912,0,0,0,0,0,11.2950534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984006090000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"276","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_E6",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6440818,0,0,0,0,0,0,0,0,0,0,0,0,7.95428624,0,0,9.07806384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.57064504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48923881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"262","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_2W-UI-CO-ASCN-LPL_MAIT_5OPRU_F8",3,3,0,0,0,0,0,0,1.953006,0,0,2.62178345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03766365,0,0,0,0,0,0,0,0,0,0,0,0,8.59350198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13484622,0,0,0,0,0,11.36160967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49546247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70782368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513052290000001,0,0,2.81816405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"232","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-IEL_MAIT_5OPRU_H11",3,3,0,0,0,6.95555862,0,0,0.470274880000002,0,0,0.975207139999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08469978,0,0,0,0,0,0,0,0,0,0,0,0,8.71753562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13745333,0,0,0,0,0,10.70296993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73333998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"188","tissue","RUS012","infl","tissue.RUS012.infl","tissue.RUS012.infl.FR","tissue.RUS012.infl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_2R-I-CO-DESC-LPL_MAIT_5OPRU_H4",3,3,0,0,7.55970419,0,0,0,0.241821850000001,0,0,0.552086899999999,0,0,1.38597765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25041341,0,0,0,0,0,0,0,0,0,0,0,0,8.89840559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23827461,0,0,0,0,0,10.91452468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16525631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"394","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_1W-UI-CO-SIGM-IEL_MAIT_5OPRU_A1",3,3,0,0,0,0.426600180000001,0,3.72506671,3.19814653,0,0,2.28705488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29627105,0,0,0,0,0,0,0,0,0,0,0,0,7.81288046,0,0,0,0,0,0,0,0,8.06565431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492240240000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41179956,0,0,0,0,0,10.44752388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117873000000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"301","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_1R-I-CO-RECT-IEL_MAIT_5OPRU_D6",3,3,0,0,0,0,0,0,0,0,0,0,0,0,7.84984251,0,7.91405863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99672313,0,0,0,0,0,0,0,0,0,0,0,0,8.31328064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858196289999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80611878,0,0,0,0,0,11.07725084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"333","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_3R-I-CO-RECT-LPL_MAIT_5OPRU_B11",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21081584,0,0,0,0,0,0,0,9.22853567,0,0,0,0,0,0,0,0,0,0,0,0,9.04287974,0,0,0,0,0,0,0,0,0,5.75181888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977109380000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68785102,1.0471603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29637381,0,0,0,0,0,11.00892224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37486351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"19","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_B9",3,3,0,0,0,0,0,0,5.24287258,0,0,4.33712979,0,0,2.82138033,0,2.50926077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.69897096,0,0,0,0,0,0,0,0,0,0,0,0,9.64389115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37344983,0,0,0,0,0,10.62080291,0,0,0,0,0,0,0,0.942982149999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85428958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"323","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_3R-I-CO-RECT-IEL_MAIT_5OPRU_C9",3,3,0,0,0,6.18502282,0,0,0,0,0,2.61265653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.57842335,0,0,0,8.62844771,0,0,0,0,0,0,0,0,0,0,0,0,8.49036956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13029175,0,0,0,0,0,10.72621159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47654196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03744626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"224","tissue","RUS012","infl","tissue.RUS012.infl","tissue.RUS012.infl.FR","tissue.RUS012.infl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_2R-I-CO-DESC-LPL_MAIT_5OPRU_H4",3,3,0,0.960389030000002,2.47328483,1.20297013,2.53709128,0.18267041,1.97178214,0,2.71992374,2.64349829,0,1.5987412,0,0.321925839999999,1.31721669,1.80449766,0,0,0,0,0,0.506458550000001,0,0,0,0,0,0,0,0,0,8.23478914,1.28120989,0,0,0,0,0,0,0,0,0,0,0,7.6612583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40711926,0,0,0,0,0,0,0,6.73335213,0,0.267352429999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361563400000001,0,0,0,0,0,0,0,0,0,0,0,0,9.88147504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"420","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_2W-UI-CO-DESC-LPL_MAIT_5OPRU_B5",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17941016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.84125972,0,0,0,0,0,0,0,0,0,0,0,9.51532201,8.85759387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59645475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41137417,0,0,0,2.16278114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15885776,0,0,0,0,0,11.48530004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45394458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"239","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_D5",3,3,0,0,0,0,0,0,0,0,0,0,0,0,2.90341205,0,1.16095613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35929004,9.13505017,0,0,0,0,0,0,0,0,0,0,0,0,8.74309906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09302963,0,0,0,0,0,10.97676919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40426505,0,0,0,0,0,0,0,7.92134584,4.08893237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"325","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_3R-I-CO-RECT-IEL_MAIT_5OPRU_E9",3,3,0,0,0,0,0,0,4.01735478,0,0,4.62348631,0,0,1.81048952,0,1.69114679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44122693,0,0,0,0,0,0,0,0,0,0,0,0,9.42381393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75029374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951025139999999,0,0,0,0,0,11.52852611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23305371,0,0,0,0.864517759999998,0,0,0,0,0,5.21045826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235343000000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"416","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_2W-UI-CO-DESC-IEL_MAIT_5OPRU_A4",3,3,0,0,0,0,0,0,4.07575464,0,0,3.19669719,0,0,0,0,0.639224680000002,7.46875814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.38208499,0,0,0,0,0,0,0,0,0,0,0,0,8.7008937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9503903,0,0,0,0,0,0,0,0,6.60967746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.59075186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84303035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54794946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
